Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,22.0,POR,NBA,C,7,,7.6,1.0,1.9,0.538,0.0,0.0,,1.0,1.9,0.538,0.538,0.1,0.3,0.5,0.4,1.3,1.7,0.7,0.3,0.3,0.3,0.7,2.1
1984,23.0,POR,NBA,C,5,,10.4,1.2,2.0,0.6,0.0,0.0,,1.2,2.0,0.6,0.6,1.0,1.6,0.625,1.2,2.0,3.2,0.8,0.2,0.2,1.0,2.6,3.4
1985,24.0,POR,NBA,C,8,0.0,13.6,2.4,4.0,0.594,0.0,0.0,,2.4,4.0,0.594,0.594,1.1,2.8,0.409,2.8,2.6,5.4,0.4,0.5,0.6,1.4,3.1,5.9
