Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,7,DAL,Dallas Mavericks,Tom LaGarde,25.0,82,,2670,417,888,0.47,0,0,,417,888,0.47,0.47,288,444,0.65,177,488,665,237,35,45,206,293,1122
1981,7,DAL,Dallas Mavericks,Jim Spanarkel,23.0,82,,2317,404,866,0.47,1,10,0.1,403,856,0.47,0.47,375,423,0.89,142,155,297,232,117,20,172,230,1184
1981,7,DAL,Dallas Mavericks,Scott Lloyd,28.0,72,,2186,245,547,0.45,0,2,0.0,245,545,0.45,0.45,147,205,0.72,161,293,454,159,34,25,145,269,637
1981,7,DAL,Dallas Mavericks,Bill Robinzine,28.0,70,,1932,378,794,0.48,1,6,0.17,377,788,0.48,0.48,213,273,0.78,164,356,520,113,71,9,177,256,970
1981,7,DAL,Dallas Mavericks,Geoff Huston,23.0,56,,1892,385,789,0.49,1,4,0.25,384,785,0.49,0.49,128,185,0.69,33,66,99,277,45,6,148,113,899
1981,7,DAL,Dallas Mavericks,Brad Davis,25.0,56,,1686,230,410,0.56,3,17,0.18,227,393,0.58,0.56,163,204,0.8,29,122,151,385,52,11,123,156,626
1981,7,DAL,Dallas Mavericks,Ollie Mack,23.0,62,,1666,278,600,0.46,0,9,0.0,278,591,0.47,0.46,79,123,0.64,92,137,229,162,55,7,70,114,635
1981,7,DAL,Dallas Mavericks,Marty Byrnes,24.0,72,,1360,216,451,0.48,9,20,0.45,207,431,0.48,0.49,120,157,0.76,74,103,177,113,29,17,61,126,561
1981,7,DAL,Dallas Mavericks,Abdul Jeelani,26.0,66,,1108,187,440,0.42,0,1,0.0,187,439,0.43,0.42,179,220,0.81,83,147,230,65,44,31,87,123,553
1981,7,DAL,Dallas Mavericks,Winford Boynes,23.0,44,,757,121,313,0.39,0,0,,121,313,0.39,0.39,45,55,0.82,24,51,75,37,23,16,69,79,287
1981,7,DAL,Dallas Mavericks,Stan Pietkiewicz,24.0,36,,431,55,133,0.41,19,48,0.4,36,85,0.42,0.48,11,14,0.79,13,28,41,75,15,2,17,26,140
1981,7,DAL,Dallas Mavericks,Terry Duerod,24.0,18,,337,74,161,0.46,2,6,0.33,72,155,0.46,0.47,18,27,0.67,15,24,39,30,12,4,25,19,168
1981,7,DAL,Dallas Mavericks,Richard Washington,25.0,11,,307,51,117,0.44,0,0,,51,117,0.44,0.44,17,23,0.74,25,59,84,16,5,7,21,37,119
1981,7,DAL,Dallas Mavericks,Joe Hassett,25.0,17,,280,59,142,0.42,10,40,0.25,49,102,0.48,0.45,10,13,0.77,11,14,25,18,5,0,11,21,138
1981,7,DAL,Dallas Mavericks,Darrell Allums,22.0,22,,276,23,67,0.34,0,1,0.0,23,66,0.35,0.34,13,22,0.59,19,46,65,25,5,8,23,51,59
1981,7,DAL,Dallas Mavericks,Clarence Kea,21.0,16,,199,37,81,0.46,0,1,0.0,37,80,0.46,0.46,43,62,0.69,28,39,67,5,6,1,16,44,117
1981,7,DAL,Dallas Mavericks,Jerome Whitehead,24.0,7,,118,16,38,0.42,0,0,,16,38,0.42,0.42,5,11,0.46,8,20,28,2,4,1,11,16,37
1981,7,DAL,Dallas Mavericks,Chad Kinch,22.0,12,,106,14,45,0.31,0,0,,14,45,0.31,0.31,10,13,0.77,0,9,9,10,2,1,8,9,38
1981,7,DAL,Dallas Mavericks,Austin Carr,32.0,8,,77,7,28,0.25,0,0,,7,28,0.25,0.25,2,4,0.5,4,5,9,9,1,0,9,10,16
1981,7,DAL,Dallas Mavericks,Ralph Drollinger,26.0,6,,67,7,14,0.5,0,0,,7,14,0.5,0.5,1,4,0.25,5,14,19,14,1,2,13,16,15
1981,7,DAL,Dallas Mavericks,Monti Davis,22.0,1,,8,0,4,0.0,0,0,,0,4,0.0,0.0,1,5,0.2,2,1,3,0,0,1,0,0,1
1981,7,DAL,Dallas Mavericks,Team Totals,,82,,19780,3204,6928,0.46,46,165,0.28,3158,6763,0.47,0.47,1868,2487,0.75,1109,2177,3286,1984,561,214,1439,2008,8322
