Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,31,841,TOT,Total After Trade,Howard Eisley,1972-12-04,22.0,NBA,PG,49.0,552.0,6.1,0.43,0.3,0.33,2.7,7.8,5.3,26.4,1.7,0.8,26.4,15.6,-0.7,0.2,-0.5,-0.04,-5.3,-1.4,-6.8,-0.7
1995,18,841,MIN,Minnesota Timberwolves,Howard Eisley,1972-12-04,22.0,NBA,PG,34.0,496.0,6.6,0.46,0.3,0.38,2.5,7.8,5.2,24.6,1.9,0.8,25.5,15.2,-0.5,0.2,-0.3,-0.03,-5.3,-1.1,-6.5,-0.6
1995,27,841,SAS,San Antonio Spurs,Howard Eisley,1972-12-04,22.0,NBA,PG,15.0,56.0,1.7,0.21,0.29,0.0,4.3,7.7,6.1,42.2,0.0,1.2,32.0,19.6,-0.2,0.0,-0.2,-0.18,-5.4,-4.2,-9.6,-0.1
1996,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,23.0,NBA,PG,65.0,961.0,9.3,0.52,0.26,0.32,2.9,7.0,5.0,22.3,1.6,0.3,21.8,16.8,0.2,0.7,1.0,0.05,-3.0,-0.4,-3.4,-0.3
1997,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,24.0,NBA,PG,82.0,1083.0,11.1,0.53,0.23,0.29,2.4,7.0,4.8,27.7,2.2,0.8,24.1,19.6,0.1,1.1,1.2,0.05,-2.0,-0.3,-2.3,-0.1
1998,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,25.0,NBA,PG,82.0,1726.0,13.6,0.54,0.23,0.29,1.9,9.5,6.0,32.1,1.7,0.6,21.5,20.0,1.7,1.2,2.9,0.08,0.3,-0.9,-0.6,0.6
1999,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,26.0,NBA,PG,50.0,1038.0,11.7,0.53,0.16,0.26,1.5,9.0,5.5,32.0,1.6,0.1,23.8,21.1,0.2,1.1,1.3,0.06,-1.9,-0.5,-2.4,-0.1
2000,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,27.0,NBA,PG,82.0,2096.0,11.5,0.49,0.24,0.15,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,1.3,1.8,3.0,0.07,-1.1,-0.5,-1.7,0.2
2001,7,841,DAL,Dallas Mavericks,Howard Eisley,1972-12-04,28.0,NBA,SG,82.0,2426.0,11.7,0.51,0.4,0.19,1.1,7.8,4.5,18.2,2.1,0.4,12.3,15.6,2.4,2.0,4.4,0.09,-0.5,0.6,0.0,1.2
2002,20,841,NYK,New York Knicks,Howard Eisley,1972-12-04,29.0,NBA,PG,39.0,609.0,8.5,0.44,0.33,0.28,1.7,7.6,4.7,26.7,2.1,0.4,21.2,19.1,-0.7,0.4,-0.3,-0.02,-3.5,-0.6,-4.2,-0.3
2003,20,841,NYK,New York Knicks,Howard Eisley,1972-12-04,30.0,NBA,PG,82.0,2243.0,14.1,0.55,0.54,0.17,1.2,8.7,4.9,31.4,1.7,0.3,18.1,17.0,3.5,1.0,4.5,0.1,1.0,-0.6,0.4,1.3
2004,31,841,TOT,Total After Trade,Howard Eisley,1972-12-04,31.0,NBA,PG,67.0,1457.0,12.4,0.47,0.36,0.2,1.6,8.5,5.1,30.1,2.0,0.3,16.7,18.5,0.9,0.8,1.7,0.06,-0.9,-0.7,-1.5,0.2
2004,20,841,NYK,New York Knicks,Howard Eisley,1972-12-04,31.0,NBA,PG,33.0,730.0,13.5,0.5,0.42,0.18,1.1,9.2,5.2,34.7,2.2,0.3,18.7,17.0,0.9,0.6,1.5,0.1,-0.3,0.3,0.1,0.4
2004,24,841,PHO,Phoenix Suns,Howard Eisley,1972-12-04,31.0,NBA,PG,34.0,727.0,11.2,0.44,0.31,0.21,2.0,7.9,4.9,25.5,1.9,0.2,15.0,19.9,0.0,0.2,0.2,0.01,-1.5,-1.6,-3.1,-0.2
2005,29,841,UTA,Utah Jazz,Howard Eisley,1972-12-04,32.0,NBA,PG,74.0,1428.0,9.3,0.47,0.25,0.2,1.3,6.7,3.9,29.1,1.7,0.5,20.1,17.8,-0.4,0.4,0.0,0.0,-2.3,-1.6,-3.9,-0.7
2006,31,841,TOT,Total After Trade,Howard Eisley,1972-12-04,33.0,NBA,PG,32.0,394.0,9.2,0.44,0.41,0.23,0.9,8.7,4.9,25.6,1.4,0.4,15.6,15.4,0.0,0.3,0.3,0.04,-2.6,-0.2,-2.7,-0.1
2006,13,841,LAC,Los Angeles Clippers,Howard Eisley,1972-12-04,33.0,NBA,PG,13.0,112.0,7.2,0.26,0.24,0.0,1.1,12.9,7.3,31.0,1.4,0.0,15.0,8.3,0.0,0.1,0.1,0.04,-3.8,1.5,-2.3,0.0
2006,8,841,DEN,Denver Nuggets,Howard Eisley,1972-12-04,33.0,NBA,PG,19.0,282.0,10.0,0.48,0.44,0.28,0.8,7.0,3.9,23.4,1.4,0.5,15.7,18.2,0.0,0.2,0.2,0.04,-2.1,-0.8,-2.9,-0.1
