Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1995,24.0,LAC,NBA,SG,81.0,1208.0,13.9,0.559,0.434,0.252,5.8,7.3,6.5,10.6,1.6,0.9,11.1,20.5,,1.6,0.4,2.0,0.079,,0.8,-1.3,-0.5,0.4
1996,25.0,LAC,NBA,SG,65.0,784.0,12.2,0.541,0.471,0.339,6.0,9.8,7.9,9.2,1.6,1.0,13.9,18.4,,0.8,0.4,1.2,0.071,,-0.3,-0.9,-1.2,0.2
1997,26.0,LAC,NBA,SG,65.0,747.0,18.2,0.579,0.403,0.282,7.4,9.1,8.2,12.2,2.3,1.0,12.1,22.8,,1.7,0.6,2.3,0.146,,3.2,-0.2,3.0,1.0
1998,27.0,LAC,NBA,SG,67.0,1740.0,15.5,0.591,0.456,0.299,4.5,11.0,7.7,8.2,1.5,0.5,11.1,18.4,,3.8,0.1,3.9,0.108,,1.8,-1.7,0.2,0.9
1999,28.0,LAC,NBA,SG,49.0,1242.0,15.3,0.555,0.396,0.245,3.5,10.2,6.7,7.6,1.9,0.4,10.3,18.8,,2.5,-0.2,2.3,0.091,,1.8,-1.5,0.3,0.7
2001,30.0,LAC,NBA,SG,81.0,2144.0,14.6,0.572,0.442,0.269,3.0,9.7,6.4,7.6,1.1,0.6,9.2,17.8,,4.5,1.0,5.5,0.123,,1.5,-0.8,0.7,1.4
2002,31.0,LAC,NBA,SG,71.0,1718.0,13.8,0.601,0.505,0.24,2.9,9.2,6.1,10.4,1.3,0.5,10.9,15.4,,3.8,0.8,4.5,0.127,,1.4,-0.4,1.0,1.3
2003,32.0,LAC,NBA,SG,62.0,1360.0,16.0,0.601,0.451,0.274,3.7,9.3,6.5,9.1,1.3,0.5,10.1,18.5,,3.3,0.3,3.6,0.129,,2.5,-1.2,1.3,1.1
2004,33.0,HOU,NBA,SF,49.0,703.0,8.7,0.507,0.639,0.084,1.8,10.1,6.1,6.3,1.2,0.5,12.8,15.4,,0.1,0.8,0.9,0.061,,-1.1,0.2,-0.8,0.2
2005,34.0,CHI,NBA,SG,68.0,841.0,12.4,0.573,0.519,0.217,2.0,8.5,5.3,10.3,1.8,0.1,11.6,17.0,,1.1,1.2,2.3,0.129,,-0.1,1.4,1.3,0.7
2006,35.0,CHI,NBA,SG,29.0,228.0,6.2,0.467,0.541,0.082,2.0,9.5,5.8,8.8,1.4,0.3,14.8,14.7,,-0.2,0.2,0.1,0.018,,-3.8,0.5,-3.4,-0.1
2007,36.0,PHO,NBA,SG,11.0,73.0,7.7,0.522,0.72,0.08,3.4,10.6,7.2,7.5,0.0,1.0,16.2,19.0,,0.0,0.0,0.0,0.007,,-1.3,-2.2,-3.5,0.0
2008,37.0,PHO,NBA,SF,16.0,113.0,8.3,0.561,0.788,0.121,1.1,10.2,6.0,11.8,0.0,0.6,14.7,16.1,,0.1,0.0,0.1,0.045,,-0.9,-1.6,-2.5,0.0
