Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,24.0,1316,PHO,Phoenix Suns,23.0,NBA,SG,74.0,1761.0,8.9,0.5,0.08,0.2,2.0,6.5,4.2,15.2,1.6,0.2,16.4,17.4,-0.6,1.4,0.8,0.02,-3.1,-0.6,-3.6,-0.7
1986,31.0,1316,TOT,Total After Trade,24.0,NBA,"PG,SG",28.0,512.0,10.1,0.47,0.07,0.25,2.4,5.0,3.6,14.8,2.3,0.0,12.2,17.5,0.0,0.2,0.2,0.02,-2.7,-0.8,-3.4,-0.2
1986,24.0,1316,PHO,Phoenix Suns,24.0,NBA,SG,4.0,65.0,-0.3,0.26,0.1,0.3,1.8,3.4,2.7,13.0,1.4,0.0,15.0,16.3,-0.2,0.0,-0.2,-0.13,-6.4,-2.1,-8.4,-0.1
1986,5.0,1316,CHI,Charlotte Bobcats,24.0,NBA,PG,24.0,447.0,11.6,0.5,0.06,0.24,2.4,5.3,3.8,15.1,2.5,0.0,11.8,17.7,0.3,0.1,0.4,0.04,-2.1,-0.6,-2.7,-0.1
1987,25.0,1316,POR,Portland Trail Blazers,25.0,NBA,PG,58.0,479.0,9.5,0.49,0.14,0.32,2.2,6.6,4.4,19.7,1.5,0.2,17.4,19.4,0.0,0.3,0.3,0.03,-2.7,-1.2,-3.9,-0.2
1988,25.0,1316,POR,Portland Trail Blazers,26.0,NBA,PG,82.0,1279.0,11.4,0.53,0.04,0.36,4.2,8.4,6.3,20.6,1.5,0.4,17.3,15.3,1.3,1.1,2.3,0.09,-1.5,-0.1,-1.5,0.1
1989,,1316,CHH,None,27.0,NBA,PG,67.0,1696.0,12.3,0.49,0.03,0.28,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,0.9,0.4,1.3,0.04,-1.1,-0.8,-1.9,0.0
1990,,1316,CHH,None,28.0,NBA,PG,16.0,109.0,2.9,0.54,0.0,0.08,1.0,1.1,1.0,21.0,0.4,0.0,32.6,15.6,-0.2,0.0,-0.2,-0.08,-7.2,-3.2,-10.4,-0.2
