Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,22,1747,ORL,Orlando Magic,Rashard Lewis,29,24,24,986,5.7,12.7,0.45,1.9,4.8,0.39,3.8,7.9,0.48,3.3,4.2,0.78,1.1,4.5,5.6,2.6,0.9,0.5,1.8,1.8,16.6
2009,22,2921,ORL,Orlando Magic,Hedo Turkoglu,29,24,24,934,4.9,11.4,0.43,1.2,3.2,0.39,3.6,8.2,0.44,3.6,4.4,0.82,0.3,3.9,4.2,4.5,0.7,0.2,2.5,3.1,14.6
2009,22,1338,ORL,Orlando Magic,Dwight Howard,23,23,23,903,6.4,10.7,0.6,0.0,0.1,0.0,6.4,10.6,0.6,5.8,9.1,0.64,3.9,10.1,14.1,1.7,0.8,2.4,2.7,4.1,18.6
2009,22,60,ORL,Orlando Magic,Rafer Alston,32,23,23,740,5.2,13.6,0.38,1.8,5.5,0.32,3.4,8.1,0.42,1.6,2.1,0.75,0.1,2.6,2.7,4.6,1.6,0.2,1.9,2.6,13.7
2009,22,2307,ORL,Orlando Magic,Mickael Pietrus,26,24,0,618,4.9,10.1,0.48,2.2,5.6,0.38,2.7,4.5,0.6,2.7,3.8,0.72,1.1,2.5,3.6,0.8,1.0,0.8,1.3,4.5,14.7
2009,22,1718,ORL,Orlando Magic,Courtney Lee,23,21,16,550,4.4,10.1,0.44,0.8,2.9,0.27,3.6,7.2,0.5,1.5,1.7,0.88,0.4,2.2,2.6,1.8,1.2,0.2,1.3,2.7,11.1
2009,22,2411,ORL,Orlando Magic,J.J. Redick,24,16,8,327,3.4,9.1,0.37,2.3,5.7,0.4,1.1,3.4,0.32,1.4,1.5,0.93,0.2,1.9,2.1,3.4,0.9,0.1,0.8,2.9,10.6
2009,22,1464,ORL,Orlando Magic,Anthony Johnson,34,19,1,280,4.1,10.9,0.38,1.2,3.9,0.3,3.0,7.1,0.42,1.2,2.3,0.5,0.9,2.4,3.3,5.0,1.4,0.0,1.5,3.6,10.5
2009,22,1065,ORL,Orlando Magic,Marcin Gortat,24,24,1,271,4.5,6.9,0.65,0.0,0.0,,4.5,6.9,0.65,1.3,2.1,0.62,2.4,7.7,10.1,0.4,1.2,2.0,1.5,5.2,10.4
2009,22,188,ORL,Orlando Magic,Tony Battie,32,21,0,128,5.9,12.7,0.47,0.0,0.0,,5.9,12.7,0.47,0.8,1.4,0.6,2.0,3.7,5.6,0.6,0.0,0.8,0.6,3.4,12.7
2009,22,2124,ORL,Orlando Magic,Jameer Nelson,26,5,0,90,3.2,9.2,0.35,0.4,2.4,0.17,2.8,6.8,0.41,0.8,1.6,0.5,0.4,2.4,2.8,5.6,0.4,0.0,2.8,1.2,7.6
2009,22,953,ORL,Orlando Magic,Adonal Foyle,33,2,0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0
2009,22,1787,ORL,Orlando Magic,Tyronn Lue,31,1,0,4,18.0,18.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2009,22,2440,ORL,Orlando Magic,Jeremy Richardson,24,1,0,2,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
