Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,23,PHI,Philadelphia 76Ers,Andre Iguodala,25,6,6,269,5.9,13.1,0.45,1.5,3.7,0.39,4.4,9.4,0.47,4.0,6.2,0.65,0.8,4.3,5.1,5.4,1.5,0.0,3.2,1.2,17.3
2009,23,PHI,Philadelphia 76Ers,Andre Miller,32,6,6,258,6.7,14.1,0.48,0.4,1.4,0.3,6.3,12.7,0.5,3.9,4.7,0.82,1.3,4.0,5.3,4.5,1.0,0.1,2.7,2.4,17.7
2009,23,PHI,Philadelphia 76Ers,Thaddeus Young,20,6,6,229,4.9,11.0,0.44,0.8,1.9,0.42,4.1,9.1,0.45,0.8,0.9,0.83,1.4,2.8,4.2,1.3,0.9,0.2,1.3,2.7,11.3
2009,23,PHI,Philadelphia 76Ers,Lou Williams,22,6,0,149,5.1,12.3,0.41,1.4,3.9,0.38,3.6,8.5,0.43,2.4,3.6,0.67,0.5,3.1,3.6,4.1,0.7,0.2,2.9,2.4,14.0
2009,23,PHI,Philadelphia 76Ers,Willie Green,27,6,6,148,5.1,12.4,0.41,1.0,2.7,0.36,4.1,9.7,0.42,0.2,0.7,0.33,0.0,1.5,1.5,1.7,0.0,0.2,1.2,3.2,11.4
2009,23,PHI,Philadelphia 76Ers,Samuel Dalembert,27,6,6,133,4.3,6.8,0.64,0.0,0.0,,4.3,6.8,0.64,0.8,1.1,0.75,2.7,10.0,12.7,0.8,0.5,2.4,1.6,6.5,9.5
2009,23,PHI,Philadelphia 76Ers,Theo Ratliff,35,6,0,94,3.4,4.2,0.82,0.0,0.0,,3.4,4.2,0.82,0.8,1.5,0.5,2.3,6.5,8.8,0.0,0.4,1.5,1.5,9.2,7.7
2009,23,PHI,Philadelphia 76Ers,Donyell Marshall,35,6,0,50,4.3,11.5,0.38,2.9,7.9,0.36,1.4,3.6,0.4,0.0,0.0,,0.0,5.0,5.0,0.0,0.7,0.7,1.4,6.5,11.5
2009,23,PHI,Philadelphia 76Ers,Royal Ivey,27,6,0,45,2.4,8.8,0.27,1.6,5.6,0.29,0.8,3.2,0.25,2.4,3.2,0.75,0.8,2.4,3.2,0.0,2.4,0.0,0.0,4.8,8.8
2009,23,PHI,Philadelphia 76Ers,Reggie Evans,28,5,0,36,2.0,9.0,0.22,0.0,0.0,,2.0,9.0,0.22,3.0,4.0,0.75,2.0,8.0,10.0,0.0,3.0,0.0,2.0,4.0,7.0
2009,23,PHI,Philadelphia 76Ers,Marreese Speights,21,3,0,29,3.7,8.7,0.43,0.0,0.0,,3.7,8.7,0.43,3.7,5.0,0.75,3.7,3.7,7.4,0.0,0.0,0.0,0.0,6.2,11.2
