Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1982,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",23.0,NBA,PF,64.0,1131.0,12.8,0.53,0.0,0.51,11.6,21.5,16.8,5.6,2.5,3.6,21.6,12.5,0.3,2.1,2.3,0.1,-2.0,1.9,-0.1,0.5
1983,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",24.0,NBA,PF,78.0,1806.0,14.1,0.6,0.0,0.4,10.5,21.5,16.3,5.7,2.7,1.9,23.0,13.8,1.6,2.8,4.3,0.12,-0.8,1.1,0.2,1.0
1984,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",25.0,NBA,PF,47.0,743.0,10.9,0.59,0.0,0.58,13.4,26.1,20.2,5.1,1.9,1.0,28.3,10.7,0.3,1.2,1.5,0.1,-2.0,0.5,-1.5,0.1
1985,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",26.0,NBA,PF,82.0,1617.0,12.7,0.58,0.0,0.32,12.8,23.4,18.6,4.8,2.4,1.6,20.7,11.7,1.3,2.8,4.1,0.12,-1.0,1.0,0.0,0.8
1986,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",27.0,NBA,PF,74.0,1573.0,12.7,0.63,0.0,0.45,11.8,24.9,18.7,5.1,2.0,1.2,23.1,10.8,1.7,2.6,4.3,0.13,-0.5,1.1,0.6,1.1
1987,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",28.0,NBA,PF,78.0,1514.0,12.6,0.58,0.0,0.5,12.6,20.2,16.6,5.0,2.3,1.5,21.4,13.0,1.3,2.6,3.9,0.12,-1.5,0.8,-0.6,0.5
1988,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",29.0,NBA,PF,70.0,845.0,15.0,0.61,0.0,0.5,14.5,21.1,18.0,8.2,2.2,0.9,20.6,14.1,1.3,1.3,2.6,0.15,-0.3,0.5,0.2,0.5
1989,4,2387,CHO,Charlotte Hornets,Kurt Rambis,"February 25, 1958",30.0,NBA,PF,75.0,2233.0,16.1,0.56,0.0,0.4,12.7,22.7,17.4,9.9,2.1,1.5,16.7,16.2,2.6,2.3,4.8,0.1,0.2,0.2,0.3,1.3
1990,31,2387,TOT,Total After Trade,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,74.0,1904.0,12.1,0.54,0.01,0.34,9.4,20.6,15.2,9.1,2.5,1.1,19.5,11.7,1.0,3.1,4.1,0.1,-1.2,1.9,0.7,1.3
1990,4,2387,CHO,Charlotte Hornets,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,16.0,448.0,14.5,0.52,0.01,0.47,11.5,19.4,15.2,9.0,3.5,1.4,17.1,16.1,0.1,0.6,0.7,0.08,-1.2,1.4,0.2,0.3
1990,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",31.0,NBA,PF,58.0,1456.0,11.3,0.55,0.01,0.28,8.7,21.0,15.3,9.2,2.2,1.0,20.6,10.3,0.9,2.4,3.3,0.11,-1.2,2.0,0.8,1.0
1991,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",32.0,NBA,PF,62.0,900.0,11.4,0.55,0.01,0.51,9.8,21.8,16.1,8.7,1.3,0.7,18.0,11.3,0.9,1.3,2.2,0.12,-1.1,0.9,-0.3,0.4
1992,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",33.0,NBA,PF,28.0,381.0,10.6,0.5,0.0,0.22,7.0,22.9,15.3,12.2,1.5,2.1,21.8,12.6,0.0,0.6,0.6,0.08,-2.6,2.0,-0.6,0.1
1993,31,2387,TOT,Total After Trade,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,72.0,822.0,11.2,0.56,0.02,0.5,10.0,21.1,15.3,8.4,2.5,1.4,21.0,9.9,0.6,1.1,1.7,0.1,-2.1,1.5,-0.6,0.3
1993,24,2387,PHO,Phoenix Suns,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,5.0,41.0,4.6,0.57,0.0,0.29,5.6,10.6,8.2,3.1,3.5,0.0,43.2,14.0,-0.1,0.1,-0.1,-0.06,-4.6,1.8,-2.8,0.0
1993,26,2387,SAC,Sacramento Kings,Kurt Rambis,"February 25, 1958",34.0,NBA,PF,67.0,781.0,11.6,0.56,0.02,0.52,10.3,21.6,15.7,8.7,2.4,1.4,19.4,9.7,0.7,1.0,1.7,0.11,-2.0,1.5,-0.5,0.3
1994,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",35.0,NBA,PF,50.0,635.0,14.0,0.56,0.01,0.62,13.8,18.7,16.2,6.8,1.7,2.3,15.2,11.4,1.0,0.6,1.7,0.12,-1.1,-0.1,-1.1,0.1
1995,14,2387,LAL,Los Angeles Lakers,Kurt Rambis,"February 25, 1958",36.0,NBA,PF,26.0,195.0,9.4,0.55,0.0,0.34,5.7,13.6,9.6,11.2,0.8,3.2,16.6,10.7,0.2,0.2,0.3,0.08,-3.8,0.9,-2.9,0.0
