PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Josh McRoberts,26,4,154,12.8,0.615,0.515,0.303,0.8,22.1,11.0,16.1,1.4,0.6,13.8,13.4,,0.2,0.1,0.3,0.096,,-0.3,1.9,1.6,0.1
Kemba Walker,23,4,153,19.6,0.62,0.436,0.327,0.8,12.0,6.2,29.4,2.8,1.7,19.3,24.3,,0.2,0.2,0.3,0.11,,4.1,2.3,6.4,0.3
Gerald Henderson,26,4,119,8.0,0.43799999999999994,0.243,0.45899999999999996,1.0,16.5,8.4,12.9,1.8,0.7,11.9,20.2,,-0.2,0.1,-0.1,-0.032,,-5.0,0.5,-4.5,-0.1
Al Jefferson,29,3,106,19.2,0.507,0.0,0.094,6.8,27.1,16.6,4.1,0.5,4.2,1.8,25.3,,0.1,0.1,0.2,0.08199999999999999,,2.2,0.1,2.3,0.1
Gary Neal,29,4,104,3.1,0.41600000000000004,0.353,0.13699999999999998,3.5,6.3,4.8,7.3,0.0,0.0,12.9,28.5,,-0.4,0.0,-0.4,-0.165,,-5.9,-4.8,-10.7,-0.2
Michael Kidd-Gilchrist,20,4,91,12.0,0.541,0.037000000000000005,0.37,10.6,25.8,17.9,12.0,0.0,2.0,20.3,20.7,,0.0,0.1,0.0,0.017,,-3.3,0.8,-2.5,0.0
Chris Douglas-Roberts,27,4,70,18.9,0.857,0.5,0.875,3.5,11.2,7.2,5.2,0.0,0.0,15.3,17.8,,0.3,0.0,0.3,0.21100000000000002,,1.8,1.2,3.1,0.1
Cody Zeller,21,4,53,6.9,0.37200000000000005,0.0,0.444,11.4,9.9,10.7,5.8,0.0,5.0,15.7,11.5,,0.0,0.0,0.0,-0.01,,-3.2,-0.8,-4.0,0.0
Bismack Biyombo,21,3,48,11.2,0.524,0.0,1.2,12.6,16.3,14.4,3.3,0.0,3.7,0.0,7.6,,0.1,0.0,0.1,0.10300000000000001,,-1.0,-0.6,-1.6,0.0
Luke Ridnour,32,4,36,9.9,0.385,0.462,0.0,0.0,14.5,7.0,56.3,0.0,2.5,23.5,22.5,,-0.1,0.0,-0.1,-0.071,,0.4,-0.3,0.1,0.0
Anthony Tolliver,28,4,21,15.6,0.904,1.0,1.5,5.8,18.7,12.0,7.3,0.0,0.0,0.0,7.5,,0.1,0.0,0.1,0.228,,2.1,1.6,3.7,0.0
Jannero Pargo,34,1,3,-2.3,,,,0.0,43.5,20.9,47.4,0.0,0.0,100.0,15.9,,0.0,0.0,0.0,-0.33,,-11.7,-4.8,-16.4,0.0
D.J. White,27,1,3,-9.4,,,,0.0,87.1,41.8,0.0,0.0,0.0,100.0,15.9,,0.0,0.0,0.0,-0.441,,-18.8,0.3,-18.6,0.0
