PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Stephen Curry,25,7,296,18.8,0.599,0.491,0.36200000000000004,1.5,8.3,4.8,31.9,2.0,0.3,16.2,23.1,,0.8,0.0,0.8,0.131,,4.3,0.2,4.4,0.5
Klay Thompson,23,7,257,12.0,0.53,0.449,0.245,1.7,9.1,5.4,15.2,1.4,1.7,12.1,20.5,,0.2,0.0,0.2,0.045,,0.5,0.6,1.1,0.2
Andre Iguodala,30,7,248,12.6,0.601,0.242,0.532,2.3,13.2,7.6,18.7,1.8,0.7,21.5,16.7,,0.2,0.1,0.3,0.049,,0.0,1.5,1.5,0.2
Draymond Green,23,7,228,16.2,0.588,0.483,0.4,8.9,20.5,14.6,13.0,2.6,4.5,19.4,16.4,,0.3,0.2,0.5,0.109,,0.9,4.2,5.0,0.4
David Lee,30,7,217,15.6,0.568,0.0,0.247,12.4,21.6,16.9,13.6,0.9,0.0,16.6,20.1,,0.3,0.1,0.4,0.081,,0.3,-0.1,0.2,0.1
Harrison Barnes,21,7,156,9.9,0.5,0.43799999999999994,0.33299999999999996,5.0,15.8,10.3,7.6,0.3,1.6,8.3,16.4,,0.1,0.0,0.1,0.033,,0.1,-0.1,0.0,0.1
Jermaine O'Neal,35,7,84,18.4,0.591,0.0,0.25,16.1,16.7,16.4,2.0,0.6,3.1,10.1,20.0,,0.2,0.0,0.2,0.11800000000000001,,1.1,-0.7,0.4,0.1
Marreese Speights,26,7,68,23.3,0.5329999999999999,0.0,0.33299999999999996,14.9,22.4,18.6,8.5,1.5,5.0,4.6,27.1,,0.1,0.1,0.2,0.146,,2.1,0.5,2.6,0.1
Jordan Crawford,25,6,57,11.0,0.47200000000000003,0.212,0.424,7.9,10.3,9.1,6.0,0.9,0.0,11.3,33.0,,0.0,0.0,0.0,-0.037000000000000005,,-2.0,-3.4,-5.4,0.0
Steve Blake,33,6,45,3.1,0.442,0.833,0.083,2.5,7.8,5.1,6.3,0.0,0.0,13.9,13.7,,0.0,0.0,-0.1,-0.064,,-2.6,-3.7,-6.3,0.0
Hilton Armstrong,29,7,17,5.4,0.45,0.125,0.25,19.8,6.9,13.5,20.9,0.0,10.1,31.1,32.3,,-0.1,0.0,-0.1,-0.218,,-12.3,0.0,-12.3,0.0
Ognjen Kuzmić,23,3,8,5.7,,,,14.0,43.9,28.7,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.098,,-1.9,-1.9,-3.7,0.0
Nemanja Nedović,22,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-1000.0,0.0,-1000.0,0.0
