Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21.0,POR,NBA,PG,3.0,0.0,12.0,6.0,12.0,0.5,3.0,3.0,1.0,3.0,9.0,0.333,3.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,18.0
2011,22.0,POR,NBA,PG,2.0,0.0,5.0,0.0,14.4,0.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,7.2,0.0,0.0
2012,23.0,SAS,NBA,PG,8.0,0.0,31.0,7.0,12.8,0.545,3.5,5.8,0.6,3.5,7.0,0.5,0.0,0.0,,1.2,2.3,3.5,5.8,1.2,0.0,3.5,2.3,17.4
2013,24.0,SAS,NBA,PG,9.0,0.0,31.0,5.8,11.6,0.5,2.3,8.1,0.286,3.5,3.5,1.0,0.0,0.0,,1.2,2.3,3.5,2.3,0.0,0.0,1.2,2.3,13.9
2014,25.0,SAS,NBA,PG,23.0,0.0,351.0,6.5,14.5,0.447,3.3,8.1,0.405,3.2,6.4,0.5,1.0,1.3,0.769,0.3,3.3,3.6,3.4,1.7,0.1,1.4,3.2,17.2
2015,26.0,SAS,NBA,PG,7.0,0.0,112.0,6.8,13.5,0.5,5.1,9.0,0.571,1.6,4.5,0.357,4.2,4.2,1.0,1.3,4.8,6.1,2.6,0.6,0.0,1.6,4.8,22.8
2016,27.0,SAS,NBA,PG,10.0,0.0,167.0,5.0,11.4,0.434,2.8,7.8,0.361,2.2,3.7,0.588,1.5,2.4,0.636,0.0,3.0,3.0,4.3,1.5,0.0,1.7,0.6,14.2
2017,28.0,SAS,NBA,PG,16.0,6.0,416.0,4.9,12.1,0.407,2.8,7.7,0.36,2.2,4.4,0.49,1.6,1.9,0.864,0.4,2.5,2.9,3.7,1.1,0.1,1.8,2.9,14.3
2018,29.0,SAS,NBA,PG,5.0,5.0,165.0,5.5,12.4,0.439,2.8,7.6,0.371,2.6,4.8,0.545,0.9,1.1,0.8,0.4,1.7,2.2,2.8,0.7,0.2,2.0,3.3,14.6
2019,30.0,SAS,NBA,PG,7.0,0.0,152.0,3.3,10.2,0.326,0.7,5.2,0.136,2.6,5.0,0.524,1.4,2.4,0.6,0.2,3.3,3.6,5.9,1.7,0.2,0.7,2.1,8.8
