Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",23.0,NBA,PG,81.0,2470.0,17.0,0.53,0.03,0.35,3.0,6.3,4.6,37.4,2.8,0.2,18.5,21.7,2.3,2.1,4.4,0.09,1.4,0.0,1.4,2.1
1991,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",24.0,NBA,PG,73.0,2562.0,18.0,0.55,0.03,0.39,3.3,5.8,4.6,39.2,2.3,0.1,17.9,24.0,3.5,1.9,5.4,0.1,2.4,-0.6,1.8,2.5
1992,31,771,TOT,Total After Trade,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,42.0,752.0,13.8,0.51,0.04,0.42,2.0,7.0,4.6,31.3,1.7,0.7,18.5,21.0,0.4,0.6,1.0,0.07,-0.7,-0.6,-1.3,0.1
1992,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,5.0,98.0,12.6,0.54,0.03,0.23,1.1,5.8,3.4,29.5,2.0,0.0,19.0,18.0,0.1,0.0,0.1,0.06,-1.1,-0.6,-1.7,0.0
1992,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,37.0,654.0,14.0,0.51,0.04,0.45,2.1,7.2,4.8,31.6,1.6,0.8,18.4,21.4,0.4,0.6,0.9,0.07,-0.6,-0.6,-1.2,0.1
1993,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",26.0,NBA,PG,79.0,1932.0,13.5,0.52,0.06,0.28,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,1.5,1.1,2.6,0.06,0.5,-1.7,-1.3,0.4
1994,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",27.0,NBA,PG,78.0,2789.0,14.3,0.5,0.06,0.3,2.8,5.0,3.9,35.8,1.6,0.2,18.3,19.8,1.9,0.8,2.7,0.05,0.8,-2.2,-1.4,0.4
1995,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",28.0,NBA,PG,65.0,2048.0,17.0,0.53,0.11,0.38,2.7,7.0,4.8,34.9,2.0,0.1,15.3,22.4,3.2,1.0,4.2,0.1,2.2,-1.1,1.2,1.7
1996,31,771,TOT,Total After Trade,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,79.0,2335.0,14.6,0.57,0.16,0.32,2.8,6.6,4.7,30.0,1.4,0.2,19.9,19.0,2.9,0.4,3.3,0.07,0.8,-1.9,-1.1,0.5
1996,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,10.0,234.0,9.3,0.48,0.08,0.48,2.8,8.3,5.5,26.0,0.4,0.0,22.2,24.0,-0.3,0.0,-0.3,-0.05,-3.2,-3.6,-6.8,-0.3
1996,17,771,MIL,Milwaukee Bucks,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,69.0,2101.0,15.2,0.58,0.17,0.3,2.8,6.4,4.6,30.4,1.5,0.2,19.5,18.4,3.2,0.4,3.5,0.08,1.2,-1.7,-0.5,0.8
1997,17,771,MIL,Milwaukee Bucks,Sherman Douglas,"September 15, 1966",30.0,NBA,PG,79.0,2316.0,14.6,0.56,0.19,0.28,3.0,7.2,5.1,29.7,1.8,0.3,18.3,16.8,3.4,1.2,4.6,0.1,0.6,-0.8,-0.2,1.1
1998,3,771,NJN,New Jersey Nets,Sherman Douglas,"September 15, 1966",31.0,NBA,PG,80.0,1699.0,15.6,0.54,0.09,0.33,3.3,6.0,4.6,30.4,1.7,0.3,15.7,17.9,3.3,0.7,4.0,0.11,1.3,-0.7,0.6,1.1
1999,13,771,LAC,Los Angeles Clippers,Sherman Douglas,"September 15, 1966",32.0,NBA,PG,30.0,842.0,11.5,0.48,0.05,0.4,2.1,6.3,4.1,24.9,1.7,0.3,19.2,17.2,0.2,-0.3,-0.1,-0.0,-1.5,-2.5,-4.1,-0.4
2001,3,771,NJN,New Jersey Nets,Sherman Douglas,"September 15, 1966",34.0,NBA,PG,59.0,1094.0,9.9,0.48,0.13,0.38,2.1,5.7,3.9,22.2,1.7,0.3,18.3,17.9,-0.1,0.3,0.2,0.01,-2.5,-1.4,-3.9,-0.5
