Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,3,2048,NJN,New Jersey Nets,23.0,NBA,SF,76.0,48.0,2096.0,7.1,15.5,0.46,1.1,3.0,0.37,6.0,12.5,0.48,3.1,4.4,0.72,3.2,3.6,6.8,2.0,1.8,1.0,3.3,4.3,18.4
1990,3,2048,NJN,New Jersey Nets,24.0,NBA,SF,80.0,76.0,2449.0,6.6,15.7,0.42,0.9,2.8,0.32,5.7,12.8,0.44,3.4,4.6,0.72,2.9,3.4,6.2,2.1,1.9,1.2,2.7,3.2,17.4
1991,3,2048,NJN,New Jersey Nets,25.0,NBA,SF,79.0,68.0,2553.0,5.8,13.6,0.42,0.6,2.5,0.25,5.1,11.0,0.46,2.5,3.4,0.73,3.0,4.4,7.3,3.1,1.9,1.4,2.4,3.5,14.7
1992,3,2048,NJN,New Jersey Nets,26.0,NBA,SF,77.0,74.0,2394.0,5.2,10.9,0.48,0.3,1.7,0.2,4.9,9.3,0.53,2.5,3.5,0.71,3.0,4.4,7.4,3.0,1.9,1.2,2.6,3.2,13.2
1993,3,2048,NJN,New Jersey Nets,27.0,NBA,SF,77.0,57.0,2302.0,6.8,14.2,0.48,0.3,1.2,0.22,6.6,13.0,0.5,3.1,3.9,0.79,3.5,3.5,7.1,1.7,2.3,0.8,1.9,2.7,17.0
1994,3,2048,NJN,New Jersey Nets,28.0,NBA,SF,50.0,27.0,1349.0,5.4,12.1,0.45,1.4,3.9,0.36,4.0,8.2,0.49,2.3,3.1,0.72,2.4,3.7,6.1,2.2,1.5,1.3,1.4,3.2,14.5
1995,3,2048,NJN,New Jersey Nets,29.0,NBA,SF,71.0,49.0,2131.0,5.9,14.5,0.41,1.8,5.4,0.33,4.1,9.1,0.46,2.4,3.3,0.73,3.1,3.7,6.8,2.5,1.5,0.9,2.0,2.6,16.0
1996,29,2048,UTA,Utah Jazz,30.0,NBA,SG,66.0,33.0,1424.0,6.7,15.3,0.44,1.6,5.0,0.32,5.1,10.3,0.49,2.5,3.2,0.77,2.5,3.3,5.8,1.9,1.6,0.5,1.8,3.5,17.5
1997,29,2048,UTA,Utah Jazz,31.0,NBA,SF,73.0,1.0,977.0,4.5,11.0,0.41,1.1,4.2,0.27,3.4,6.9,0.49,1.4,2.0,0.72,1.4,4.6,6.0,1.6,1.1,0.9,1.7,4.5,11.6
1998,29,2048,UTA,Utah Jazz,32.0,NBA,SF,54.0,1.0,538.0,5.7,13.9,0.41,1.3,4.1,0.31,4.4,9.7,0.46,2.9,4.1,0.72,2.3,5.3,7.6,1.6,1.7,1.1,2.2,4.1,15.6
1999,24,2048,PHO,Phoenix Suns,33.0,NBA,SF,44.0,2.0,535.0,4.3,10.0,0.43,1.1,3.8,0.29,3.2,6.3,0.52,2.7,3.1,0.87,3.6,4.5,8.1,1.5,1.1,0.7,1.4,3.6,12.4
