Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2013,30,WAS,Washington Wizards,29,53,0.35,3rd of 5,-2.78,92.2,0.2,100.2,-5.7,103.0,-2.9,,R. Wittman (29-53),M. Webster (6.3)
