Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,7,1537,DAL,Dallas Mavericks,22.0,NBA,SG,18,0,135,3.7,12.0,0.31,0.0,1.1,0.0,3.7,10.9,0.34,3.7,4.5,0.82,1.6,5.1,6.7,5.1,1.3,0.8,2.7,1.9,11.2
2012,7,1537,DAL,Dallas Mavericks,23.0,NBA,SG,33,1,268,3.9,9.8,0.4,0.1,1.1,0.12,3.8,8.7,0.43,3.9,5.0,0.78,1.2,4.7,5.9,5.6,1.3,0.7,3.8,3.8,11.8
2013,7,1537,DAL,Dallas Mavericks,24.0,NBA,PG,29,3,338,4.3,11.6,0.37,0.1,1.0,0.11,4.2,10.7,0.39,3.7,5.6,0.66,1.9,2.9,4.8,8.8,1.5,0.2,4.0,3.1,12.4
