Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,30,1446,WAS,Washington Wizards,21.0,NBA,SF,20.0,292.0,11.1,0.52,0.1,0.46,10.5,13.0,11.7,9.0,1.5,1.3,21.7,15.6,0.1,0.2,0.3,0.05,-1.7,-0.6,-2.3,0.0
2004,30,1446,WAS,Washington Wizards,22.0,NBA,PF,82.0,1913.0,8.7,0.43,0.06,0.36,10.3,14.7,12.4,8.1,1.3,1.1,16.4,15.1,-0.6,1.2,0.6,0.01,-3.6,-1.0,-4.6,-1.2
2005,30,1446,WAS,Washington Wizards,23.0,NBA,SF,77.0,2007.0,11.2,0.51,0.12,0.4,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,0.06,-1.5,-0.1,-1.6,0.2
2006,30,1446,WAS,Washington Wizards,24.0,NBA,PF,77.0,1951.0,11.6,0.5,0.12,0.4,9.5,13.2,11.3,11.6,1.5,2.0,16.8,13.4,1.4,1.7,3.1,0.08,-1.1,0.4,-0.8,0.6
2007,20,1446,NYK,New York Knicks,25.0,NBA,SF,55.0,1307.0,8.6,0.47,0.1,0.33,10.2,11.4,10.8,7.9,1.8,1.8,20.5,10.3,0.1,1.0,1.2,0.04,-2.4,0.8,-1.6,0.2
2008,20,1446,NYK,New York Knicks,26.0,NBA,SF,73.0,1325.0,7.9,0.43,0.09,0.34,9.8,11.1,10.4,7.5,1.4,1.3,17.1,12.7,-0.5,0.6,0.1,0.0,-3.4,-0.7,-4.1,-0.7
2009,20,1446,NYK,New York Knicks,27.0,NBA,SF,56.0,1310.0,9.4,0.47,0.04,0.33,10.4,8.9,9.7,8.7,1.8,1.8,17.2,12.5,0.3,0.9,1.2,0.04,-3.1,0.4,-2.6,-0.2
2010,31,1446,TOT,Total After Trade,28.0,NBA,"PF,SF",70.0,1794.0,9.8,0.51,0.23,0.38,8.1,10.3,9.1,8.0,1.8,2.9,17.2,11.1,0.9,1.3,2.2,0.06,-2.7,0.8,-1.9,0.0
2010,20,1446,NYK,New York Knicks,28.0,NBA,PF,52.0,1462.0,9.7,0.52,0.27,0.4,7.6,9.8,8.7,7.9,1.9,3.0,18.6,10.3,0.8,1.0,1.7,0.06,-2.5,1.0,-1.5,0.2
2010,11,1446,HOU,Houston Rockets,28.0,NBA,SF,18.0,332.0,10.1,0.46,0.11,0.32,10.3,12.2,11.2,8.1,1.4,2.9,12.7,14.6,0.1,0.3,0.4,0.06,-3.7,-0.1,-3.7,-0.1
2011,31,1446,TOT,Total After Trade,29.0,NBA,PF,42.0,601.0,8.0,0.38,0.1,0.34,11.7,10.3,11.0,8.1,2.6,2.0,17.5,8.8,0.0,0.5,0.6,0.04,-2.8,0.5,-2.2,0.0
2011,11,1446,HOU,Houston Rockets,29.0,NBA,PF,18.0,138.0,9.5,0.33,0.17,0.28,16.4,12.3,14.4,11.1,2.6,1.5,9.0,14.2,0.0,0.1,0.1,0.04,-3.3,-0.5,-3.8,-0.1
2011,20,1446,NYK,New York Knicks,29.0,NBA,PF,24.0,463.0,7.6,0.4,0.06,0.38,10.3,9.7,10.0,7.2,2.6,2.2,22.6,7.2,0.1,0.4,0.4,0.05,-2.6,0.9,-1.7,0.0
2012,20,1446,NYK,New York Knicks,30.0,NBA,PF,39.0,729.0,10.9,0.48,0.11,0.5,10.8,13.3,12.0,5.4,2.0,2.7,14.2,12.6,0.5,1.1,1.7,0.11,-2.3,1.4,-1.0,0.2
2013,25,1446,POR,Portland Trail Blazers,31.0,NBA,PF,38.0,350.0,2.4,0.34,0.04,0.43,8.5,11.4,10.0,5.6,0.9,1.3,21.0,10.6,-0.4,0.1,-0.3,-0.04,-6.8,-0.7,-7.4,-0.5
