Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1,1811,26.0,0.0,254.0,20.0,61.0,0.33,9.0,26.0,0.35,11.0,35.0,0.31,0.4,9.0,10.0,0.9,3.0,22.0,25.0,62.0,11.0,2.0,14.0,20.0,58.0,0
