PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Duncan,22,17,17,733,7.1,13.8,0.511,0.0,0.1,0.0,7.1,13.7,0.516,5.3,7.0,0.748,2.7,6.9,9.6,2.4,0.6,2.2,2.6,2.5,19.4
Avery Johnson,33,17,17,653,5.0,10.3,0.48700000000000004,0.1,0.2,0.33299999999999996,5.0,10.1,0.489,1.8,2.6,0.6809999999999999,0.5,1.8,2.3,6.9,1.1,0.1,2.8,1.7,11.9
David Robinson,33,17,17,600,5.2,10.8,0.483,0.0,0.0,,5.2,10.8,0.483,5.5,7.6,0.722,2.2,7.9,10.1,2.6,1.7,2.4,2.4,3.7,15.9
Sean Elliott,30,17,17,574,4.3,9.6,0.444,1.4,3.4,0.4,2.9,6.1,0.469,2.8,3.7,0.763,0.7,2.9,3.6,2.8,0.6,0.3,1.3,3.1,12.7
Mario Elie,35,17,17,526,2.9,7.7,0.384,0.5,2.1,0.267,2.4,5.6,0.42700000000000005,2.8,3.4,0.8370000000000001,0.6,3.4,4.0,3.4,1.5,0.1,1.7,2.9,9.2
Jaren Jackson,31,17,0,345,5.2,13.7,0.382,3.2,9.0,0.36,2.0,4.7,0.42200000000000004,0.9,1.4,0.6920000000000001,0.6,3.7,4.3,1.9,1.4,0.0,2.1,3.4,14.6
Malik Rose,24,17,0,194,2.6,7.1,0.368,0.0,0.0,,2.6,7.1,0.368,3.3,4.8,0.6920000000000001,3.2,4.1,7.2,0.6,1.3,0.7,1.9,9.6,8.5
Jerome Kersey,36,14,0,152,3.6,10.2,0.349,0.2,0.9,0.25,3.3,9.2,0.359,1.2,1.7,0.7140000000000001,2.4,4.7,7.1,0.9,1.4,0.2,1.4,4.5,8.5
Antonio Daniels,23,15,0,106,3.1,7.1,0.429,1.4,2.0,0.667,1.7,5.1,0.33299999999999996,1.7,2.0,0.833,0.3,3.1,3.4,5.4,1.4,0.0,3.4,2.4,9.2
Steve Kerr,33,11,0,97,3.0,11.1,0.267,1.1,4.8,0.231,1.9,6.3,0.294,1.9,2.2,0.833,1.1,2.2,3.3,3.0,0.7,0.0,1.5,1.9,8.9
Will Perdue,33,12,0,86,2.5,4.6,0.545,0.0,0.0,,2.5,4.6,0.545,0.4,0.8,0.5,3.8,8.0,11.7,0.0,0.0,0.4,1.3,8.0,5.4
Gerard King,26,8,0,14,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.0,0.0,,0.0,10.3,10.3,2.6,0.0,2.6,2.6,5.1,10.3
