PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allan Houston,27,20,20,783,6.2,14.0,0.44299999999999995,0.4,1.7,0.25,5.8,12.4,0.46799999999999997,4.2,4.7,0.883,0.3,2.2,2.5,2.3,0.4,0.0,2.3,1.8,17.0
Latrell Sprewell,28,20,8,743,7.0,16.8,0.419,0.2,1.2,0.16,6.8,15.6,0.439,5.5,6.4,0.85,1.2,3.5,4.7,2.1,0.9,0.3,2.8,1.9,19.7
Larry Johnson,29,20,20,683,4.6,10.8,0.426,1.3,4.3,0.293,3.3,6.4,0.516,1.6,2.4,0.674,1.2,4.0,5.1,1.6,1.1,0.1,1.7,3.4,12.1
Marcus Camby,24,20,3,509,5.7,10.1,0.5660000000000001,0.0,0.1,0.0,5.7,10.0,0.57,3.2,5.2,0.616,3.6,7.2,10.8,0.4,1.7,2.7,1.1,5.4,14.6
Chris Childs,31,20,0,494,2.4,6.8,0.355,0.7,2.0,0.321,1.7,4.7,0.369,1.4,1.9,0.731,0.6,2.8,3.4,5.3,0.9,0.1,2.2,4.7,6.9
Charlie Ward,28,20,20,494,2.5,6.8,0.366,1.3,4.1,0.321,1.2,2.7,0.43200000000000005,0.4,0.6,0.75,0.9,2.5,3.4,5.5,2.6,0.2,1.7,3.3,6.7
Kurt Thomas,26,20,12,419,3.9,10.1,0.381,0.0,0.0,,3.9,10.1,0.381,1.4,2.0,0.696,3.3,6.2,9.5,0.6,1.3,1.0,1.6,6.5,9.1
Patrick Ewing,36,11,11,347,6.0,14.0,0.43,0.0,0.0,,6.0,14.0,0.43,2.9,3.7,0.778,1.5,8.5,10.0,0.6,0.7,0.8,1.0,3.6,14.9
Chris Dudley,33,18,6,294,2.0,4.7,0.42100000000000004,0.0,0.0,,2.0,4.7,0.42100000000000004,1.3,3.4,0.39299999999999996,3.3,6.7,10.0,0.6,1.1,1.0,1.1,7.7,5.3
Rick Brunson,26,9,0,18,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,4.0,4.0,1.0,2.0,0.0,2.0,4.0,0.0,0.0,8.0,6.0,12.0
Herb Williams,40,8,0,16,2.3,11.3,0.2,0.0,0.0,,2.3,11.3,0.2,0.0,0.0,,0.0,6.8,6.8,0.0,0.0,0.0,0.0,6.8,4.5
