PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Lindsey Hunter,28,5,5,180,2.8,10.6,0.264,0.6,2.2,0.273,2.2,8.4,0.262,1.0,1.0,1.0,1.0,2.0,3.0,2.4,1.4,0.0,1.4,2.2,7.2
Grant Hill,26,5,5,176,8.6,18.8,0.457,0.0,0.2,0.0,8.6,18.6,0.462,2.7,3.3,0.813,1.4,5.9,7.4,7.6,2.0,0.4,2.5,2.5,19.8
Joe Dumars,35,5,5,153,4.5,9.2,0.48700000000000004,2.4,4.5,0.526,2.1,4.7,0.45,0.7,0.7,1.0,0.2,1.4,1.6,3.1,0.5,0.0,2.1,2.1,12.0
Jerry Stackhouse,24,5,0,124,5.2,13.4,0.391,0.6,2.3,0.25,4.6,11.0,0.42100000000000004,3.5,4.1,0.857,0.9,1.5,2.3,1.7,0.6,0.3,2.9,3.2,14.5
Christian Laettner,29,5,0,123,5.9,13.8,0.426,0.0,0.0,,5.9,13.8,0.426,3.2,4.1,0.7859999999999999,1.8,2.3,4.1,3.2,1.2,0.3,0.9,4.1,14.9
Jerome Williams,25,5,5,123,3.5,7.9,0.444,0.0,0.0,,3.5,7.9,0.444,2.0,2.6,0.778,3.5,5.9,9.4,1.2,1.2,0.0,1.2,2.0,9.1
Bison Dele,29,5,5,122,7.1,11.8,0.6,0.0,0.0,,7.1,11.8,0.6,1.5,2.7,0.556,3.5,5.9,9.4,0.3,0.9,0.6,2.1,7.4,15.6
Jud Buechler,30,5,0,84,1.3,6.4,0.2,0.9,3.4,0.25,0.4,3.0,0.14300000000000002,0.0,0.0,,1.7,3.9,5.6,1.3,1.3,0.4,1.3,2.6,3.4
Eric Montross,27,5,0,70,1.5,3.1,0.5,0.0,0.0,,1.5,3.1,0.5,0.5,1.0,0.5,1.5,5.1,6.7,0.0,0.0,1.0,0.0,7.7,3.6
Don Reid,25,4,0,21,3.4,5.1,0.667,0.0,0.0,,3.4,5.1,0.667,0.0,0.0,,3.4,3.4,6.9,1.7,0.0,0.0,0.0,3.4,6.9
Loy Vaught,30,2,0,15,4.8,9.6,0.5,0.0,0.0,,4.8,9.6,0.5,0.0,0.0,,0.0,2.4,2.4,0.0,2.4,0.0,0.0,2.4,9.6
Charles O'Bannon,23,4,0,9,8.0,12.0,0.667,0.0,0.0,,8.0,12.0,0.667,0.0,0.0,,4.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,16.0
