Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,20.0,NBA,SF,79.0,76.0,1454.0,6.1,13.8,0.45,2.4,6.4,0.37,3.8,7.4,0.51,1.6,2.0,0.81,3.2,5.2,8.4,2.8,1.9,1.5,1.9,5.3,16.2,117.0,107.0
2010,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,21.0,NBA,SF,37.0,25.0,918.0,8.3,16.0,0.52,3.2,7.9,0.41,5.1,8.1,0.62,2.6,3.0,0.84,1.9,6.5,8.4,2.6,1.4,1.5,1.6,4.9,22.3,127.0,107.0
2011,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,22.0,NBA,SF,80.0,67.0,2522.0,7.9,17.5,0.46,2.6,7.4,0.34,5.4,10.1,0.54,3.0,3.6,0.84,2.4,5.5,7.8,2.7,1.5,1.1,1.8,4.2,21.4,116.0,108.0
2012,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,23.0,NBA,SF,59.0,34.0,1791.0,8.5,18.8,0.45,3.1,8.1,0.39,5.3,10.8,0.5,3.9,4.7,0.84,2.4,5.6,8.0,2.5,1.7,1.8,2.6,3.1,24.0,112.0,107.0
2013,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,24.0,NBA,SF,73.0,73.0,2807.0,6.6,15.6,0.42,3.1,8.3,0.37,3.5,7.3,0.48,3.3,3.9,0.85,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,109.0,109.0
2014,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,25.0,NBA,SF,82.0,82.0,2956.0,6.5,14.0,0.46,2.5,6.9,0.36,4.0,7.1,0.57,2.8,3.5,0.8,2.0,8.5,10.5,7.2,1.3,1.0,3.6,2.7,18.3,113.0,106.0
2015,25,193,POR,Portland Trail Blazers,Nicolas Batum,1988-12-14,26.0,NBA,SF,71.0,71.0,2380.0,5.1,12.8,0.4,2.1,6.6,0.32,3.0,6.2,0.48,1.8,2.1,0.86,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,106.0,103.0
2016,4,193,CHO,Charlotte Hornets,Nicolas Batum,1988-12-14,27.0,NBA,SF,70.0,70.0,2448.0,7.6,17.9,0.43,2.8,8.2,0.35,4.8,9.7,0.49,3.3,3.9,0.85,1.1,7.6,8.8,8.3,1.3,0.9,4.2,2.3,21.4,104.0,105.0
2017,4,193,CHO,Charlotte Hornets,Nicolas Batum,1988-12-14,28.0,NBA,SG,77.0,77.0,2617.0,7.5,18.7,0.4,2.6,7.8,0.33,4.9,10.9,0.45,4.7,5.4,0.86,0.9,8.3,9.2,8.7,1.6,0.6,3.7,2.1,22.3,105.0,108.0
2018,4,193,CHO,Charlotte Hornets,Nicolas Batum,1988-12-14,29.0,NBA,SG,64.0,64.0,1981.0,6.6,16.0,0.42,2.3,6.7,0.34,4.4,9.3,0.47,2.7,3.2,0.83,1.4,6.1,7.5,8.6,1.6,0.6,3.2,1.8,18.2,107.0,110.0
2019,4,193,CHO,Charlotte Hornets,Nicolas Batum,1988-12-14,30.0,NBA,SF,75.0,72.0,2354.0,5.2,11.6,0.45,2.4,6.2,0.39,2.8,5.5,0.52,1.6,1.8,0.86,1.5,6.6,8.1,5.1,1.5,0.9,2.4,2.9,14.4,112.0,113.0
2020,4,193,CHO,Charlotte Hornets,Nicolas Batum,1988-12-14,31.0,NBA,SF,22.0,3.0,505.0,2.8,8.0,0.35,1.4,4.9,0.29,1.4,3.2,0.44,0.9,1.0,0.9,2.5,7.4,9.9,6.5,1.7,0.8,2.2,4.1,7.8,107.0,112.0
2021,13,193,LAC,Los Angeles Clippers,Nicolas Batum,1988-12-14,32.0,NBA,SF,41.0,37.0,1172.0,5.1,10.9,0.47,3.2,7.4,0.43,2.0,3.6,0.55,1.5,1.7,0.85,1.4,6.6,8.0,4.0,2.0,0.5,1.3,2.9,14.9,129.0,112.0
