Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22,1179,ORL,Orlando Magic,Anfernee Hardaway,27,50,50,1944,5.6,13.3,0.42,0.7,2.6,0.29,4.8,10.7,0.45,2.8,3.9,0.71,1.4,3.9,5.3,4.9,2.1,0.4,2.8,2.1,14.6
1999,22,1083,ORL,Orlando Magic,Horace Grant,33,50,50,1660,4.3,9.9,0.43,0.0,0.0,0.0,4.3,9.8,0.44,1.0,1.5,0.67,2.5,5.1,7.6,2.0,1.0,1.3,1.0,2.1,9.6
1999,22,80,ORL,Orlando Magic,Nick Anderson,31,47,39,1581,5.8,14.6,0.4,2.2,6.3,0.35,3.6,8.3,0.43,2.3,3.7,0.61,1.2,5.1,6.3,2.1,1.5,0.3,1.9,1.6,16.0
1999,22,109,ORL,Orlando Magic,Darrell Armstrong,30,50,15,1502,5.5,12.5,0.44,1.7,4.5,0.36,3.9,8.0,0.48,3.9,4.3,0.9,1.3,3.0,4.3,8.0,2.6,0.1,3.8,2.2,16.5
1999,22,121,ORL,Orlando Magic,Isaac Austin,29,49,49,1259,5.3,13.0,0.41,0.1,0.2,0.29,5.2,12.8,0.41,3.0,4.5,0.67,2.4,4.4,6.8,2.5,1.3,1.0,3.3,3.6,13.6
1999,22,1192,ORL,Orlando Magic,Matt Harpring,22,50,22,1114,4.8,10.3,0.46,0.3,0.8,0.4,4.5,9.5,0.47,3.3,4.6,0.71,2.8,4.1,6.9,1.5,1.0,0.2,2.4,3.6,13.2
1999,22,2219,ORL,Orlando Magic,Bo Outlaw,27,31,22,851,3.6,6.5,0.55,0.0,0.1,0.0,3.6,6.4,0.56,1.5,3.4,0.43,2.3,4.8,7.1,2.4,1.7,1.8,2.5,3.3,8.6
1999,22,755,ORL,Orlando Magic,Michael Doleac,21,49,0,780,5.8,12.3,0.47,0.0,0.0,,5.8,12.3,0.47,2.5,3.7,0.68,3.0,3.8,6.8,0.9,0.9,0.8,1.2,5.4,14.0
1999,22,2776,ORL,Orlando Magic,Derek Strong,30,44,0,695,3.9,9.3,0.42,0.0,0.1,0.0,3.9,9.2,0.43,3.7,5.1,0.72,3.4,4.9,8.3,0.9,0.8,0.4,1.9,3.3,11.6
1999,22,3119,ORL,Orlando Magic,Dominique Wilkins,39,27,2,252,7.1,18.9,0.38,0.7,2.7,0.26,6.4,16.1,0.4,4.1,6.0,0.69,4.3,5.9,10.1,2.3,0.6,0.1,3.3,2.7,19.1
1999,22,107,ORL,Orlando Magic,B.J. Armstrong,31,22,0,180,3.8,9.0,0.42,0.2,1.4,0.14,3.6,7.6,0.47,1.8,2.2,0.82,0.2,4.4,4.6,6.8,1.8,0.0,3.0,3.0,9.6
1999,22,2568,ORL,Orlando Magic,Danny Schayes,39,19,1,143,2.8,7.3,0.38,0.0,0.0,,2.8,7.3,0.38,1.5,2.0,0.75,0.8,2.8,3.5,1.0,0.3,0.5,2.0,5.8,7.0
1999,22,2221,ORL,Orlando Magic,Doug Overton,29,6,0,33,6.5,13.1,0.5,0.0,2.2,0.0,6.5,10.9,0.6,6.5,6.5,1.0,1.1,1.1,2.2,3.3,1.1,0.0,3.3,2.2,19.6
1999,22,3121,ORL,Orlando Magic,Gerald Wilkins,35,3,0,28,0.0,11.6,0.0,0.0,0.0,,0.0,11.6,0.0,2.6,2.6,1.0,0.0,1.3,1.3,1.3,0.0,0.0,3.9,3.9,2.6
1999,22,2638,ORL,Orlando Magic,Miles Simon,23,5,0,19,1.9,9.5,0.2,0.0,3.8,0.0,1.9,5.7,0.33,0.0,0.0,,1.9,1.9,3.8,0.0,1.9,0.0,5.7,1.9,3.8
1999,22,1597,ORL,Orlando Magic,Jonathan Kerner,24,1,0,5,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0
1999,22,2205,ORL,Orlando Magic,Kevin Ollie,26,1,0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,9.0,18.0,0.5,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0
