Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,17,MIL,Milwaukee Bucks,Ray Allen,23,50,50,1719,6.3,14.1,0.45,1.5,4.4,0.36,4.8,9.7,0.49,3.7,4.1,0.9,1.2,3.2,4.4,3.7,1.1,0.1,2.6,2.5,17.9
1999,17,MIL,Milwaukee Bucks,Glenn Robinson,26,47,47,1579,7.9,17.2,0.46,0.7,1.8,0.39,7.2,15.4,0.47,3.2,3.7,0.87,1.7,4.6,6.3,2.3,1.0,0.9,2.4,2.6,19.7
1999,17,MIL,Milwaukee Bucks,Michael Curry,30,50,4,1146,2.8,6.5,0.44,0.0,0.5,0.07,2.8,6.0,0.47,2.0,2.5,0.8,0.6,2.8,3.4,2.5,1.3,0.2,1.2,4.2,7.7
1999,17,MIL,Milwaukee Bucks,Vinny Del Negro,32,48,7,1093,3.8,8.9,0.42,0.4,1.0,0.43,3.3,7.9,0.42,1.3,1.6,0.8,0.5,2.9,3.4,5.7,1.1,0.1,1.8,2.0,9.3
1999,17,MIL,Milwaukee Bucks,Ervin Johnson,31,50,7,1027,3.4,6.6,0.51,0.0,0.0,,3.4,6.6,0.51,2.2,3.7,0.61,4.2,7.0,11.2,0.7,1.0,2.0,1.6,5.3,9.0
1999,17,MIL,Milwaukee Bucks,Dell Curry,34,42,0,864,6.8,14.0,0.48,2.9,6.0,0.48,3.9,8.0,0.49,1.2,1.4,0.82,0.7,2.8,3.5,2.0,1.5,0.1,1.9,1.7,17.6
1999,17,MIL,Milwaukee Bucks,Haywoode Workman,33,29,29,815,3.2,7.5,0.43,0.8,2.1,0.36,2.5,5.4,0.46,1.6,2.1,0.79,0.6,3.9,4.5,7.6,1.4,0.0,2.8,2.3,8.8
1999,17,MIL,Milwaukee Bucks,Robert Traylor,21,49,43,786,4.9,9.2,0.54,0.0,0.0,0.0,4.9,9.2,0.54,2.0,3.7,0.54,3.7,4.7,8.3,1.7,2.0,2.0,1.9,6.4,11.9
1999,17,MIL,Milwaukee Bucks,Armen Gilliam,34,34,5,668,5.4,12.0,0.45,0.0,0.1,0.0,5.4,12.0,0.46,4.3,5.4,0.78,1.8,5.0,6.8,1.0,1.2,0.6,1.9,2.6,15.1
1999,17,MIL,Milwaukee Bucks,Tim Thomas,21,33,26,624,6.1,12.2,0.5,0.9,2.8,0.33,5.1,9.4,0.55,3.1,5.1,0.61,2.4,2.9,5.4,1.8,1.3,0.5,1.8,5.0,16.2
1999,17,MIL,Milwaukee Bucks,Tyrone Hill,30,17,17,517,3.5,8.2,0.42,0.0,0.0,,3.5,8.2,0.42,3.2,5.6,0.57,3.6,5.8,9.3,1.2,1.3,0.6,1.7,4.7,10.2
1999,17,MIL,Milwaukee Bucks,Terrell Brandon,28,15,14,505,6.1,14.8,0.41,0.5,2.0,0.25,5.6,12.8,0.43,1.9,2.2,0.84,0.8,3.0,3.8,7.4,1.7,0.2,2.6,1.8,14.5
1999,17,MIL,Milwaukee Bucks,Chris Gatling,31,30,1,494,5.9,12.2,0.48,0.1,0.5,0.14,5.8,11.7,0.5,1.8,5.0,0.36,2.3,6.0,8.3,1.5,1.7,0.4,2.4,5.7,13.7
1999,17,MIL,Milwaukee Bucks,Sam Cassell,29,4,0,99,6.5,16.0,0.41,0.4,1.1,0.33,6.2,14.9,0.42,6.5,6.9,0.95,1.5,1.8,3.3,6.2,2.2,0.0,2.9,3.3,20.0
1999,17,MIL,Milwaukee Bucks,Elliot Perry,29,5,0,47,6.9,13.0,0.53,0.8,0.8,1.0,6.1,12.3,0.5,0.8,1.5,0.5,0.8,5.4,6.1,9.2,3.1,0.0,1.5,2.3,15.3
1999,17,MIL,Milwaukee Bucks,Scott Williams,30,5,0,29,6.2,18.6,0.33,0.0,0.0,,6.2,18.6,0.33,5.0,8.7,0.57,2.5,12.4,14.9,0.0,1.2,1.2,2.5,6.2,17.4
1999,17,MIL,Milwaukee Bucks,Adonis Jordan,28,4,0,18,4.0,8.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,4.0,8.0,0.5,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,12.0
1999,17,MIL,Milwaukee Bucks,Jerald Honeycutt,24,3,0,12,6.0,15.0,0.4,0.0,9.0,0.0,6.0,6.0,1.0,3.0,6.0,0.5,0.0,3.0,3.0,0.0,3.0,0.0,3.0,18.0,15.0
1999,17,MIL,Milwaukee Bucks,Paul Grant,25,2,0,5,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,7.2,0.0,14.4
1999,17,MIL,Milwaukee Bucks,Jamie Feick,24,2,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
