Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1340,1330.0,973.0,1659.42,5.82,12.45,0.47,0.0,0.03,0,5.82,12.42,0.47,2.6,3.38,0.77,2.3,5.03,7.34,2.47,0.76,0.38,2.27,3.98,14.25
