Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,14,2581,LAL,Los Angeles Lakers,22.0,NBA,SG,74.0,49.0,1637.0,334.0,690.0,0.48,8.0,34.0,0.24,326.0,656.0,0.5,0.49,112.0,139.0,0.81,50.0,114.0,164.0,177.0,81.0,19.0,116.0,174.0,788.0
1985,14,2581,LAL,Los Angeles Lakers,23.0,NBA,SG,81.0,65.0,2305.0,541.0,1003.0,0.54,26.0,60.0,0.43,515.0,943.0,0.55,0.55,187.0,228.0,0.82,57.0,153.0,210.0,244.0,100.0,17.0,138.0,197.0,1295.0
1986,14,2581,LAL,Los Angeles Lakers,24.0,NBA,SG,76.0,62.0,2190.0,507.0,989.0,0.51,22.0,61.0,0.36,485.0,928.0,0.52,0.52,138.0,176.0,0.78,55.0,134.0,189.0,164.0,85.0,15.0,110.0,167.0,1174.0
1987,14,2581,LAL,Los Angeles Lakers,25.0,NBA,SG,82.0,82.0,2729.0,554.0,1134.0,0.49,65.0,149.0,0.44,489.0,985.0,0.5,0.52,224.0,251.0,0.89,63.0,223.0,286.0,281.0,125.0,18.0,144.0,163.0,1397.0
1988,14,2581,LAL,Los Angeles Lakers,26.0,NBA,SG,81.0,81.0,3048.0,710.0,1348.0,0.53,62.0,179.0,0.35,648.0,1169.0,0.55,0.55,272.0,317.0,0.86,76.0,257.0,333.0,335.0,155.0,27.0,161.0,204.0,1754.0
1989,14,2581,LAL,Los Angeles Lakers,27.0,NBA,SG,74.0,73.0,2605.0,588.0,1198.0,0.49,77.0,193.0,0.4,511.0,1005.0,0.51,0.52,195.0,226.0,0.86,72.0,230.0,302.0,231.0,114.0,27.0,157.0,181.0,1448.0
1990,14,2581,LAL,Los Angeles Lakers,28.0,NBA,SG,77.0,77.0,2593.0,472.0,1005.0,0.47,93.0,220.0,0.42,379.0,785.0,0.48,0.52,160.0,209.0,0.77,51.0,191.0,242.0,274.0,77.0,31.0,122.0,180.0,1197.0
1991,14,2581,LAL,Los Angeles Lakers,29.0,NBA,SG,82.0,82.0,2630.0,501.0,1051.0,0.48,71.0,219.0,0.32,430.0,832.0,0.52,0.51,118.0,148.0,0.8,54.0,192.0,246.0,177.0,95.0,21.0,85.0,146.0,1191.0
1992,14,2581,LAL,Los Angeles Lakers,30.0,NBA,SG,82.0,82.0,2679.0,460.0,1005.0,0.46,54.0,157.0,0.34,406.0,848.0,0.48,0.48,244.0,291.0,0.84,74.0,236.0,310.0,226.0,105.0,28.0,119.0,140.0,1218.0
1993,14,2581,LAL,Los Angeles Lakers,31.0,NBA,SG,58.0,53.0,1677.0,296.0,659.0,0.45,44.0,135.0,0.33,252.0,524.0,0.48,0.48,156.0,184.0,0.85,27.0,107.0,134.0,157.0,55.0,13.0,70.0,98.0,792.0
1994,12,2581,IND,Indiana Pacers,32.0,NBA,SG,67.0,2.0,1197.0,256.0,548.0,0.47,27.0,74.0,0.36,229.0,474.0,0.48,0.49,157.0,195.0,0.8,19.0,91.0,110.0,133.0,62.0,9.0,103.0,80.0,696.0
1995,12,2581,IND,Indiana Pacers,33.0,NBA,PG,80.0,1.0,1528.0,265.0,583.0,0.46,79.0,203.0,0.39,186.0,380.0,0.49,0.52,193.0,227.0,0.85,18.0,133.0,151.0,108.0,61.0,13.0,119.0,123.0,802.0
1996,15,2581,VAN,Vancouver Grizzlies,34.0,NBA,SG,80.0,0.0,1894.0,271.0,676.0,0.4,74.0,221.0,0.34,197.0,455.0,0.43,0.46,203.0,243.0,0.84,40.0,152.0,192.0,123.0,63.0,22.0,100.0,126.0,819.0
1997,14,2581,LAL,Los Angeles Lakers,35.0,NBA,SG,79.0,8.0,1440.0,163.0,379.0,0.43,73.0,188.0,0.39,90.0,191.0,0.47,0.53,127.0,151.0,0.84,21.0,97.0,118.0,99.0,46.0,16.0,53.0,72.0,526.0
