PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Terry Cummings,21.0,70.0,2531.0,0.522,0.523,0.0,0.523,0.7090000000000001,0.557,0.315,0.001,108.0,106.0,,107.0,96.0,105.0,100.0,3.0,89.3,76.1
Tom Chambers,23.0,79.0,2665.0,0.47200000000000003,0.47600000000000003,0.0,0.47200000000000003,0.723,0.529,0.444,0.006999999999999999,97.0,97.0,,97.0,98.0,100.0,141.0,29.0,-35.6,-5.2
Michael Brooks,24.0,82.0,2457.0,0.484,0.48700000000000004,0.33299999999999996,0.48700000000000004,0.6970000000000001,0.526,0.33399999999999996,0.018000000000000002,100.0,99.0,140.0,100.0,94.0,99.0,106.0,72.0,-1.8,-9.7
Al Wood,24.0,76.0,1822.0,0.46399999999999997,0.475,0.3,0.474,0.77,0.509,0.218,0.068,95.0,97.0,126.0,97.0,104.0,96.0,69.0,269.0,-21.9,-36.8
Lionel Hollins,29.0,56.0,1844.0,0.436,0.445,0.14300000000000002,0.439,0.721,0.47600000000000003,0.25,0.028999999999999998,90.0,91.0,60.0,90.0,97.0,90.0,79.0,117.0,-71.4,-87.7
Craig Hodges,22.0,76.0,2022.0,0.452,0.485,0.222,0.466,0.723,0.493,0.185,0.128,93.0,99.0,93.0,95.0,98.0,93.0,59.0,509.0,-31.7,-59.0
Randy Smith,34.0,65.0,1264.0,0.489,0.499,0.188,0.49200000000000005,0.863,0.5379999999999999,0.23399999999999999,0.032,101.0,101.0,79.0,101.0,117.0,101.0,74.0,128.0,3.5,7.0
Bill Walton,30.0,33.0,1099.0,0.528,0.528,,0.528,0.556,0.54,0.309,0.0,109.0,107.0,,108.0,75.0,102.0,98.0,,29.8,7.5
Richard Anderson,22.0,78.0,1274.0,0.40399999999999997,0.405,0.368,0.41200000000000003,0.696,0.43700000000000006,0.16,0.044000000000000004,83.0,82.0,155.0,84.0,94.0,82.0,51.0,175.0,-66.0,-87.3
Jerome Whitehead,26.0,46.0,905.0,0.536,0.536,,0.536,0.828,0.581,0.284,0.0,110.0,109.0,,110.0,112.0,109.0,90.0,,29.1,34.1
Jim Brogan,24.0,58.0,466.0,0.42700000000000005,0.44,0.231,0.434,0.7909999999999999,0.47200000000000003,0.20199999999999999,0.061,88.0,89.0,97.0,89.0,107.0,89.0,64.0,243.0,-23.1,-27.5
Lowes Moore,25.0,37.0,642.0,0.426,0.449,0.261,0.442,0.75,0.489,0.295,0.121,88.0,91.0,110.0,91.0,101.0,92.0,93.0,482.0,-17.6,-18.1
Bob Gross,29.0,27.0,373.0,0.42700000000000005,0.43,0.33299999999999996,0.433,0.632,0.45899999999999996,0.23199999999999998,0.037000000000000005,88.0,88.0,140.0,89.0,85.0,86.0,73.0,146.0,-9.1,-13.0
Joe Cooper,25.0,13.0,275.0,0.525,0.525,,0.525,0.55,0.5379999999999999,0.33899999999999997,0.0,108.0,107.0,,108.0,74.0,101.0,107.0,,4.4,0.9
Hutch Jones,23.0,9.0,85.0,0.46,0.46,,0.45899999999999996,1.0,0.504,0.162,0.0,95.0,93.0,,94.0,135.0,95.0,51.0,,-2.1,-2.1
Swen Nater,33.0,7.0,51.0,0.3,0.3,,0.3,1.0,0.368,0.2,0.0,62.0,61.0,,61.0,135.0,69.0,63.0,,-7.5,-7.1
Robert Smith,27.0,5.0,43.0,0.154,0.16699999999999998,0.0,0.154,0.875,0.33299999999999996,0.615,0.077,32.0,34.0,,31.0,118.0,63.0,195.0,306.0,-8.7,-6.6
John Douglas,26.0,3.0,12.0,0.16699999999999998,0.0,0.5,0.25,1.0,0.363,0.33299999999999996,0.33299999999999996,34.0,,210.0,51.0,135.0,68.0,106.0,1327.0,-2.9,-2.3
Team,,,,0.474,0.48200000000000004,0.249,0.478,0.7170000000000001,0.516,0.29,0.035,98.0,98.0,105.0,98.0,97.0,97.0,92.0,138.0,-142.6,-238.2
League Average,,,,0.485,0.49200000000000005,0.23800000000000002,0.488,0.74,0.531,0.315,0.025,,,,,,,,,,
