SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
1983,7,DAL,Mark Aguirre,23.0,81.0,2784.0,0.48,0.5,0.21,0.49,0.73,0.54,0.37,0.05,99.0,101.0,88.0,100.0,98.0,101.0,118.0,190.0,-2.2,14.8
1983,7,DAL,Jay Vincent,23.0,81.0,2726.0,0.49,0.49,0.0,0.49,0.78,0.53,0.27,0.0,101.0,100.0,,100.0,106.0,100.0,85.0,9.0,1.4,0.7
1983,7,DAL,Rolando Blackman,23.0,75.0,2349.0,0.49,0.5,0.2,0.49,0.78,0.55,0.37,0.01,101.0,101.0,84.0,101.0,105.0,103.0,116.0,57.0,11.1,40.4
1983,7,DAL,Pat Cummings,26.0,81.0,2317.0,0.49,0.49,0.0,0.49,0.76,0.53,0.22,0.0,102.0,100.0,,101.0,102.0,99.0,71.0,5.0,8.3,-10.8
1983,7,DAL,Brad Davis,27.0,79.0,2323.0,0.57,0.6,0.26,0.58,0.85,0.63,0.35,0.07,118.0,121.0,107.0,119.0,114.0,119.0,111.0,273.0,115.5,144.7
1983,7,DAL,Kelvin Ransey,24.0,76.0,1607.0,0.46,0.47,0.12,0.46,0.76,0.5,0.27,0.02,95.0,95.0,53.0,94.0,103.0,95.0,85.0,85.0,-40.7,-45.9
1983,7,DAL,Bill Garnett,22.0,75.0,1411.0,0.53,0.54,0.0,0.53,0.74,0.59,0.55,0.01,110.0,109.0,,109.0,100.0,112.0,173.0,37.0,28.4,48.6
1983,7,DAL,Kurt Nimphius,24.0,81.0,1515.0,0.49,0.49,1.0,0.49,0.55,0.51,0.39,0.0,101.0,99.0,420.0,101.0,74.0,96.0,125.0,11.0,2.2,-16.8
1983,7,DAL,Jim Spanarkel,25.0,48.0,722.0,0.46,0.48,0.2,0.47,0.78,0.55,0.57,0.05,95.0,97.0,84.0,96.0,105.0,104.0,182.0,202.0,-8.4,9.8
1983,7,DAL,Elston Turner,23.0,59.0,879.0,0.4,0.4,0.67,0.41,0.67,0.43,0.13,0.01,83.0,81.0,280.0,83.0,90.0,80.0,40.0,50.0,-38.5,-53.0
1983,7,DAL,Corny Thompson,22.0,44.0,520.0,0.31,0.31,,0.31,0.78,0.39,0.34,0.0,65.0,64.0,,64.0,106.0,73.0,106.0,,-47.8,-45.1
1983,7,DAL,Allan Bristow,31.0,37.0,371.0,0.44,0.44,0.46,0.48,0.71,0.49,0.14,0.13,92.0,90.0,194.0,97.0,97.0,93.0,45.0,523.0,-2.7,-7.8
1983,7,DAL,Scott Lloyd,30.0,15.0,206.0,0.38,0.39,0.0,0.38,0.65,0.43,0.34,0.02,78.0,79.0,,78.0,87.0,80.0,108.0,80.0,-10.8,-12.1
1983,7,DAL,Team,,,,0.49,0.49,0.23,0.49,0.75,0.54,0.33,0.02,100.0,100.0,98.0,100.0,102.0,101.0,103.0,98.0,15.7,67.6
1983,7,DAL,League Average,,,,0.48,0.49,0.24,0.49,0.74,0.53,0.32,0.02,,,,,,,,,,
