Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,7,666,DAL,Dallas Mavericks,Marquis Daniels,1981-01-07,23.0,NBA,SG,56.0,1039.0,20.1,0.54,0.09,0.19,6.7,8.6,7.6,17.4,2.6,0.9,9.0,20.6,2.7,0.4,3.2,0.15,2.7,-0.4,2.3,1.1
2005,7,666,DAL,Dallas Mavericks,Marquis Daniels,1981-01-07,24.0,NBA,SG,60.0,1412.0,14.6,0.48,0.07,0.26,7.0,10.0,8.6,14.6,3.0,0.7,13.3,20.6,0.7,1.9,2.5,0.09,-0.8,1.4,0.6,0.9
2006,7,666,DAL,Dallas Mavericks,Marquis Daniels,1981-01-07,25.0,NBA,SG,62.0,1766.0,14.9,0.54,0.04,0.36,5.6,9.6,7.6,16.2,2.1,0.6,14.4,18.3,2.4,1.7,4.2,0.11,0.1,0.4,0.5,1.1
2007,12,666,IND,Indiana Pacers,Marquis Daniels,1981-01-07,26.0,NBA,SG,45.0,800.0,11.6,0.51,0.09,0.28,3.7,8.3,5.9,12.6,1.8,0.7,14.8,20.8,-0.1,0.7,0.6,0.04,-2.4,-0.3,-2.7,-0.1
2008,12,666,IND,Indiana Pacers,Marquis Daniels,1981-01-07,27.0,NBA,SG,74.0,1546.0,11.6,0.49,0.18,0.25,4.6,10.5,7.5,14.1,2.5,0.9,15.3,20.6,-0.7,1.6,0.9,0.03,-2.7,0.3,-2.4,-0.1
2009,12,666,IND,Indiana Pacers,Marquis Daniels,1981-01-07,28.0,NBA,SF,54.0,1700.0,12.8,0.49,0.13,0.19,5.1,11.0,8.0,10.7,1.8,1.1,11.2,21.5,-0.1,1.4,1.3,0.04,-1.6,-0.3,-1.9,0.0
2010,2,666,BOS,Boston Celtics,Marquis Daniels,1981-01-07,29.0,NBA,SF,51.0,937.0,9.6,0.53,0.11,0.22,3.6,8.7,6.2,11.1,1.5,0.5,13.3,15.8,0.2,1.0,1.3,0.06,-2.9,0.2,-2.7,-0.2
2011,2,666,BOS,Boston Celtics,Marquis Daniels,1981-01-07,30.0,NBA,SF,49.0,938.0,11.7,0.53,0.09,0.25,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.3,1.7,2.0,0.1,-1.7,2.3,0.6,0.6
2012,2,666,BOS,Boston Celtics,Marquis Daniels,1981-01-07,31.0,NBA,SG,38.0,484.0,8.1,0.4,0.07,0.16,4.1,11.6,8.0,15.5,2.3,1.4,15.5,18.0,-0.8,0.9,0.1,0.01,-4.5,1.4,-3.1,-0.1
2013,17,666,MIL,Milwaukee Bucks,Marquis Daniels,1981-01-07,32.0,NBA,SF,59.0,1085.0,9.2,0.43,0.2,0.15,4.6,10.5,7.4,9.0,2.4,0.7,10.7,16.9,-0.6,1.1,0.5,0.02,-3.5,0.6,-2.9,-0.2
