Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2013,18,MIN,Minnesota Timberwolves,31,51,0.38,5th of 5,-1.83,92.8,0.8,102.9,-3.0,105.4,-0.5,,R. Adelman (31-51),N. PekoviÄ‡ (6.7)
