Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,24,2530,PHO,Phoenix Suns,Trevor Ruffin,"September 26, 1970",24.0,NBA,PG,49.0,1.0,319.0,84.0,197.0,0.43,38.0,99.0,0.38,46.0,98.0,0.47,0.52,27.0,38.0,0.71,8.0,15.0,23.0,48.0,14.0,2.0,47.0,52.0,233.0
1996,23,2530,PHI,Philadelphia 76Ers,Trevor Ruffin,"September 26, 1970",25.0,NBA,PG,61.0,23.0,1551.0,263.0,648.0,0.41,104.0,284.0,0.37,159.0,364.0,0.44,0.49,148.0,182.0,0.81,21.0,111.0,132.0,269.0,43.0,2.0,149.0,132.0,778.0
