Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
667,20.0,0.0,9.45,1.02,2.45,0.42,0.75,1.78,0.42,0.28,0.7,0.39,0.57,0.38,0.4,0.94,0.3,0.75,1.02,0.22,0.2,0.0,0.2,0.88,3.12
