Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,25.0,SEA,NBA,SF,29.0,7.0,520.0,5.1,11.6,0.435,1.1,4.1,0.271,3.9,7.5,0.523,1.5,2.4,0.618,2.0,2.6,4.6,1.8,1.5,0.7,1.1,3.8,12.7
2006,26.0,SEA,NBA,SF,82.0,12.0,1525.0,4.6,10.3,0.444,0.3,1.3,0.25,4.2,8.9,0.472,3.2,3.8,0.84,1.9,2.7,4.5,2.5,1.7,0.3,2.0,3.4,12.7
2007,27.0,SEA,NBA,SF,82.0,31.0,2037.0,4.6,10.6,0.435,0.9,2.2,0.41,3.7,8.5,0.442,2.7,3.0,0.882,1.5,2.5,4.0,2.8,1.6,0.3,2.1,2.8,12.8
2008,28.0,SEA,NBA,SF,76.0,31.0,1843.0,5.3,13.1,0.403,1.0,3.0,0.323,4.3,10.1,0.427,2.1,2.8,0.736,1.4,3.4,4.8,2.9,1.2,0.4,1.7,2.5,13.6
2009,29.0,OKC,NBA,SG,41.0,14.0,636.0,4.4,12.1,0.362,1.5,4.1,0.375,2.8,8.0,0.355,2.1,2.6,0.804,1.1,2.8,4.0,2.1,1.2,0.4,2.1,3.1,12.3
2010,30.0,MIN,NBA,SF,80.0,31.0,1585.0,3.7,8.7,0.433,0.4,1.4,0.295,3.3,7.3,0.459,2.3,2.9,0.798,1.6,4.0,5.7,3.1,1.5,0.6,1.7,3.3,10.2
2011,31.0,ATL,NBA,SF,52.0,0.0,676.0,3.7,7.3,0.504,0.1,0.5,0.2,3.6,6.8,0.528,2.1,3.0,0.714,1.2,3.6,4.8,2.2,1.4,0.5,1.1,3.8,9.6
2012,32.0,DET,NBA,SF,60.0,2.0,922.0,3.0,7.5,0.394,0.3,0.9,0.304,2.7,6.6,0.406,1.3,2.1,0.63,0.9,3.0,3.9,1.7,1.1,0.5,1.2,3.3,7.5
2013,33.0,PHI,NBA,SG,61.0,21.0,1095.0,4.8,10.4,0.459,0.6,1.7,0.333,4.2,8.7,0.483,2.7,3.6,0.743,1.1,2.4,3.5,3.0,1.2,0.6,1.6,3.2,12.8
2018,38.0,IND,NBA,SF,19.0,1.0,152.0,3.1,9.2,0.333,0.9,4.3,0.222,2.1,5.0,0.429,0.7,0.9,0.75,1.2,2.6,3.8,2.1,0.5,0.2,1.2,1.7,7.8
