Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,12,160,IND,Indiana Pacers,28.0,NBA,SF,77.0,,2330.0,5.9,11.7,0.5,0.0,0.0,0.33,5.9,11.7,0.51,2.1,3.2,0.66,3.0,4.1,7.0,4.3,1.3,0.8,2.9,4.1,14.0
1981,12,160,IND,Indiana Pacers,29.0,NBA,SF,76.0,,2375.0,6.5,13.4,0.49,0.0,0.1,0.0,6.5,13.3,0.49,3.0,4.3,0.71,2.3,4.2,6.5,3.6,1.2,1.3,3.0,4.3,16.1
1982,31,160,TOT,Total After Trade,30.0,NBA,SF,82.0,38.0,2016.0,6.0,12.7,0.47,0.0,0.1,0.33,5.9,12.6,0.47,3.0,4.8,0.63,3.1,4.7,7.9,2.0,1.1,1.1,2.7,4.9,15.0
1982,12,160,IND,Indiana Pacers,30.0,NBA,SF,39.0,37.0,1037.0,6.2,14.1,0.44,0.0,0.1,0.33,6.1,14.0,0.44,3.5,5.3,0.66,3.0,4.4,7.4,2.4,1.3,0.8,3.0,4.8,15.9
1982,23,160,PHI,Philadelphia 76Ers,30.0,NBA,SF,43.0,1.0,979.0,5.7,11.3,0.51,0.0,0.1,0.33,5.7,11.1,0.51,2.5,4.2,0.59,3.2,5.1,8.3,1.7,0.9,1.4,2.4,4.9,14.0
