Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
14,919,1305.0,761.0,32999.0,3737.0,9355.0,0.4,1261.0,3364.0,0.37,2476.0,5991.0,0.41,0.47,2012.0,2439.0,0.82,406.0,2267.0,2673.0,3805.0,1342.0,102.0,1501.0,2706.0,10747.0,0
