Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,18.0,2445,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",23.0,NBA,PG,82,48,31.5,5.2,11.3,0.461,0.3,1.0,0.277,4.9,10.3,0.479,0.473,0.8,1.3,0.589,0.7,2.0,2.6,6.8,1.6,0.3,1.7,1.7,11.4
1991,18.0,2445,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",24.0,NBA,PG,82,82,38.5,7.7,16.5,0.47,0.5,1.6,0.328,7.2,14.9,0.485,0.486,1.1,2.0,0.539,1.0,2.5,3.5,9.0,1.6,0.2,2.1,1.4,17.1
1992,18.0,2445,MIN,Minnesota Timberwolves,Pooh Richardson,"May 14, 1966",25.0,NBA,PG,82,82,35.6,7.2,15.4,0.466,0.6,1.9,0.342,6.5,13.5,0.483,0.487,1.5,2.2,0.691,1.1,2.6,3.7,8.4,1.5,0.3,2.5,1.9,16.5
1993,12.0,2445,IND,Indiana Pacers,Pooh Richardson,"May 14, 1966",26.0,NBA,PG,74,73,32.4,4.6,9.5,0.479,0.0,0.4,0.103,4.5,9.1,0.496,0.482,1.2,1.7,0.742,0.9,2.8,3.6,7.7,1.3,0.2,2.3,1.8,10.4
1994,12.0,2445,IND,Indiana Pacers,Pooh Richardson,"May 14, 1966",27.0,NBA,PG,37,25,27.6,4.3,9.6,0.452,0.1,0.3,0.25,4.2,9.2,0.459,0.456,1.3,2.1,0.61,0.8,2.2,3.0,6.4,0.9,0.1,2.4,2.1,10.0
1995,13.0,2445,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",28.0,NBA,PG,80,77,35.8,4.4,11.2,0.394,1.1,3.1,0.357,3.3,8.2,0.407,0.442,1.0,1.6,0.648,0.5,2.8,3.3,7.9,1.6,0.2,2.1,2.7,10.9
1996,13.0,2445,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",29.0,NBA,PG,63,61,32.0,4.5,10.5,0.423,1.5,3.9,0.384,3.0,6.7,0.446,0.494,1.2,1.7,0.743,0.6,2.0,2.5,5.4,1.2,0.2,1.5,2.1,11.7
1997,13.0,2445,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",30.0,NBA,PG,59,18,18.1,2.2,5.8,0.381,0.7,2.2,0.328,1.5,3.7,0.412,0.442,0.4,0.7,0.605,0.4,1.2,1.7,2.9,0.9,0.1,1.1,1.4,5.6
1998,13.0,2445,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",31.0,NBA,PG,69,17,18.1,1.8,4.8,0.372,0.2,0.8,0.193,1.6,4.0,0.409,0.389,0.4,0.6,0.698,0.2,1.1,1.4,3.3,0.6,0.0,0.8,1.0,4.2
1999,13.0,2445,LAC,Los Angeles Clippers,Pooh Richardson,"May 14, 1966",32.0,NBA,PG,11,0,11.8,1.1,3.3,0.333,0.0,0.5,0.0,1.1,2.7,0.4,0.333,0.4,0.4,1.0,0.1,1.1,1.2,2.7,0.4,0.0,0.8,0.5,2.5
