Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2010,9,711,DET,Detroit Pistons,21.0,NBA,SF,69.0,915.0,12.8,0.55,0.32,0.19,4.2,19.8,11.5,6.3,1.5,2.4,13.1,18.5,,0.6,0.7,1.3,0.07,,-1.7,-0.1,-1.8,0.1
2011,9,711,DET,Detroit Pistons,22.0,NBA,SF,72.0,1446.0,13.0,0.52,0.36,0.23,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,,1.2,0.9,2.1,0.07,,-0.8,-0.5,-1.3,0.3
2012,9,711,DET,Detroit Pistons,23.0,NBA,SF,41.0,603.0,7.1,0.39,0.27,0.19,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,,-1.3,0.6,-0.6,-0.05,,-5.0,-0.1,-5.0,-0.5
2013,31,711,TOT,Total After Trade,24.0,NBA,SF,55.0,676.0,12.9,0.55,0.47,0.16,2.7,18.8,10.6,10.1,1.1,2.6,11.5,17.1,,0.8,0.9,1.6,0.12,,-0.7,1.1,0.4,0.4
2013,9,711,DET,Detroit Pistons,24.0,NBA,SF,24.0,348.0,12.6,0.58,0.41,0.19,3.2,17.9,10.4,9.6,0.8,1.8,11.0,15.4,,0.5,0.2,0.8,0.11,,-0.6,0.3,-0.2,0.2
2013,15,711,MEM,Memphis Grizzlies,24.0,NBA,SF,31.0,328.0,13.3,0.53,0.52,0.14,2.1,19.8,10.8,10.6,1.5,3.5,11.9,18.8,,0.2,0.6,0.9,0.13,,-0.7,1.9,1.1,0.3
2014,31,711,TOT,Total After Trade,25.0,NBA,SF,22.0,148.0,11.0,0.46,0.54,0.15,3.9,16.4,10.4,8.2,1.4,2.0,6.5,23.7,,-0.1,0.2,0.1,0.05,,-2.8,-1.0,-3.8,-0.1
2014,28,711,TOR,Toronto Raptors,25.0,NBA,SF,8.0,33.0,2.4,0.28,0.62,0.23,7.0,17.8,12.4,9.2,0.0,0.0,0.0,19.7,,-0.1,0.0,0.0,-0.07,,-6.9,-3.4,-10.3,-0.1
2014,27,711,SAS,San Antonio Spurs,25.0,NBA,SF,14.0,115.0,13.5,0.5,0.53,0.13,3.1,16.0,9.8,7.9,1.8,2.5,7.9,24.8,,0.0,0.2,0.2,0.08,,-1.6,-0.4,-1.9,0.0
2015,31,711,TOT,Total After Trade,26.0,NBA,SF,34.0,344.0,8.2,0.45,0.5,0.04,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,,-0.6,0.5,0.0,-0.0,,-3.9,-0.3,-4.2,-0.2
2015,27,711,SAS,San Antonio Spurs,26.0,NBA,SF,26.0,268.0,7.1,0.44,0.5,0.04,2.6,22.8,12.9,5.1,1.5,0.8,13.4,22.9,,-0.5,0.4,-0.1,-0.02,,-4.6,-0.6,-5.2,-0.2
2015,1,711,ATL,Atlanta Hawks,26.0,NBA,SF,8.0,76.0,12.1,0.48,0.54,0.08,6.2,14.6,10.5,16.0,2.7,2.2,15.7,19.2,,0.0,0.1,0.1,0.07,,-1.3,0.8,-0.5,0.0
