SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2014,5,CHI,17,Lou Amundson,PF,6-9,220,1982-12-07,US,7,UNLV
2014,5,CHI,14,D.J. Augustin,PG,5-11,183,1987-11-10,US,5,Texas
2014,5,CHI,5,Carlos Boozer,PF,6-9,258,1981-11-20,DE,11,Duke
2014,5,CHI,11,Ronnie Brewer,SF,6-7,220,1985-03-20,US,7,Arkansas
2014,5,CHI,21,Jimmy Butler,SG,6-7,230,1989-09-14,US,2,Marquette
2014,5,CHI,9,Luol Deng,SF,6-9,237,1985-04-16,SS,9,Duke
2014,5,CHI,34,Mike Dunleavy,SF,6-9,230,1980-09-15,US,11,Duke
2014,5,CHI,32,Jimmer Fredette,SG,6-2,195,1989-02-25,US,2,BYU
2014,5,CHI,22,Taj Gibson,PF,6-9,232,1985-06-24,US,4,USC
2014,5,CHI,12,Kirk Hinrich,PG,6-4,190,1981-01-02,US,10,Kansas
2014,5,CHI,8,Mike James,PG,6-2,188,1975-06-23,US,11,Duquesne
2014,5,CHI,15,Cartier Martin,SF,6-7,220,1984-11-20,US,5,Kansas State
2014,5,CHI,48,Nazr Mohammed,C,6-10,221,1977-09-05,US,15,Kentucky
2014,5,CHI,31,Erik Murphy,C,6-10,230,1990-10-26,FR,R,Florida
2014,5,CHI,13,Joakim Noah,C,6-11,230,1985-02-25,US,6,Florida
2014,5,CHI,1,Derrick Rose,PG,6-2,200,1988-10-04,US,4,Memphis
2014,5,CHI,7,Tornike Shengelia,SF,6-9,217,1991-10-05,GE,1,
2014,5,CHI,20,Tony Snell,SG,6-6,213,1991-11-10,US,R,New Mexico
2014,5,CHI,25,Marquis Teague,SG,6-2,189,1993-02-28,US,1,Kentucky
2014,5,CHI,32,Jarvis Varnado,PF,6-9,230,1988-03-01,US,1,Mississippi State
