NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
11,Jeff Ayres,PF,6-9,240,1987-04-29,US,3,Arizona State
16,Aron Baynes,C,6-10,260,1986-12-09,NZ,1,Washington State
3,Marco Belinelli,SF,6-5,220,1986-03-25,IT,6,
15,Matt Bonner,PF,6-10,235,1980-04-05,US,9,Florida
1,Shannon Brown,SG,6-4,205,1985-11-29,US,7,Michigan State
23,Austin Daye,SF,6-11,220,1988-06-05,US,4,Gonzaga
25,Nando De Colo,SF,6-5,200,1987-06-23,FR,1,
33,Boris Diaw,PF,6-8,250,1982-04-16,FR,10,
21,Tim Duncan,C,6-11,250,1976-04-25,VI,16,Wake Forest
20,Manu Ginóbili,SG,6-6,205,1977-07-28,AR,11,
4,Danny Green,SG,6-6,215,1987-06-22,US,4,UNC
7,Damion James,SF,6-7,225,1987-10-07,US,3,Texas
7,Othyus Jeffers,SG,6-5,200,1985-08-05,US,2,"University of Illinois at Chicago, Robert Morris University (IL)"
5,Cory Joseph,SG,6-3,200,1991-08-20,CA,2,Texas
2,Kawhi Leonard,SF,6-7,225,1991-06-29,US,2,San Diego State
8,Patty Mills,PG,6-1,180,1988-08-11,AU,4,Saint Mary's
9,Tony Parker,PG,6-2,185,1982-05-17,BE,12,
22,Tiago Splitter,C,6-11,245,1985-01-01,BR,3,
24,Malcolm Thomas,PF,6-9,225,1988-11-08,US,2,"Pepperdine, San Diego State"
