SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2014,26,SAC,5,Quincy Acy,SF,6-7,240,1990-10-06,US,1,Baylor
2014,26,SAC,15,DeMarcus Cousins,C,6-10,270,1990-08-13,US,3,Kentucky
2014,26,SAC,9,Jared Cunningham,SG,6-4,195,1991-05-22,US,1,Oregon State
2014,26,SAC,30,Reggie Evans,PF,6-8,245,1980-05-18,US,11,Iowa
2014,26,SAC,7,Jimmer Fredette,SG,6-2,195,1989-02-25,US,2,BYU
2014,26,SAC,8,Rudy Gay,SF,6-8,250,1986-08-17,US,7,UConn
2014,26,SAC,33,Aaron Gray,C,7-0,270,1984-12-07,US,6,Pitt
2014,26,SAC,42,Chuck Hayes,C,6-6,240,1983-06-11,US,8,Kentucky
2014,26,SAC,0,Orlando Johnson,SG,6-5,220,1989-03-11,US,1,"Loyola Marymount, UC Santa Barbara"
2014,26,SAC,24,Carl Landry,PF,6-9,248,1983-09-19,US,6,Purdue
2014,26,SAC,33,Luc Mbah a Moute,SF,6-8,230,1986-09-09,CM,5,UCLA
2014,26,SAC,3,Ray McCallum,PG,6-3,190,1991-06-12,US,R,Detroit Mercy
2014,26,SAC,16,Ben McLemore,SG,6-3,195,1993-02-11,US,R,Kansas
2014,26,SAC,55,Hamady N'Diaye,C,7-0,235,1987-01-12,SN,2,Rutgers University
2014,26,SAC,25,Travis Outlaw,SF,6-9,210,1984-09-18,US,10,
2014,26,SAC,9,Patrick Patterson,PF,6-8,235,1989-03-14,US,3,Kentucky
2014,26,SAC,5,John Salmons,SF,6-7,210,1979-12-12,US,11,Miami (FL)
2014,26,SAC,22,Isaiah Thomas,PG,5-9,185,1989-02-07,US,2,Washington
2014,26,SAC,34,Jason Thompson,PF,6-11,250,1986-07-21,US,5,Rider University
2014,26,SAC,23,Marcus Thornton,SG,6-4,205,1987-06-05,US,4,LSU
2014,26,SAC,10,Greivis Vasquez,PG,6-6,217,1987-01-16,VE,3,Maryland
2014,26,SAC,35,Royce White,PF,6-8,270,1991-04-10,US,R,Iowa State
2014,26,SAC,13,Derrick Williams,SF,6-8,240,1991-05-25,US,2,Arizona
