SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2014,8,DEN,0,Darrell Arthur,SF,6-9,235,1988-03-25,US,4,Kansas
2014,8,DEN,0,Aaron Brooks,PG,6-0,161,1985-01-14,US,5,Oregon
2014,8,DEN,21,Wilson Chandler,SF,6-8,235,1987-05-10,US,6,DePaul
2014,8,DEN,35,Kenneth Faried,PF,6-8,220,1989-11-19,US,2,Morehead State University
2014,8,DEN,94,Evan Fournier,SG,6-7,205,1992-10-29,FR,1,
2014,8,DEN,4,Randy Foye,SG,6-4,213,1983-09-24,US,7,Villanova
2014,8,DEN,1,Jordan Hamilton,SF,6-7,220,1990-10-06,US,2,Texas
2014,8,DEN,7,J.J. Hickson,PF,6-9,242,1988-09-04,US,5,NC State
2014,8,DEN,3,Ty Lawson,PG,5-11,195,1987-11-03,US,4,UNC
2014,8,DEN,34,JaVale McGee,C,7-0,270,1988-01-19,US,5,Nevada
2014,8,DEN,24,Andre Miller,SG,6-3,200,1976-03-19,US,14,Utah
2014,8,DEN,30,Quincy Miller,PF,6-9,210,1992-11-18,US,1,Baylor
2014,8,DEN,25,Timofey Mozgov,C,7-1,275,1986-07-16,RU,3,
2014,8,DEN,15,Anthony Randolph,PF,6-10,205,1989-07-15,DE,5,LSU
2014,8,DEN,10,Nate Robinson,PG,5-9,180,1984-05-31,US,8,Washington
2014,8,DEN,24,Jan Vesely,PF,6-11,240,1990-04-24,CZ,2,
