SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2014,23,PHI,50,Lavoy Allen,PF,6-9,260,1989-02-04,US,2,Temple
2014,23,PHI,9,James Anderson,SG,6-6,213,1989-03-25,US,3,Oklahoma State
2014,23,PHI,7,Lorenzo Brown,PG,6-5,189,1990-08-26,US,R,NC State
2014,23,PHI,1,Michael Carter-Williams,PG,6-5,190,1991-10-10,US,R,Syracuse
2014,23,PHI,20,Brandon Davies,PF,6-10,240,1991-07-25,US,R,BYU
2014,23,PHI,30,Dewayne Dedmon,C,7-0,245,1989-08-12,US,R,USC
2014,23,PHI,0,Spencer Hawes,C,7-1,245,1988-04-28,US,6,Washington
2014,23,PHI,0,Darius Johnson-Odom,SG,6-2,215,1989-09-28,US,1,Marquette
2014,23,PHI,11,Eric Maynor,PG,6-3,175,1987-06-11,US,4,VCU
2014,23,PHI,7,Darius Morris,PG,6-4,190,1991-01-03,US,2,Michigan
2014,23,PHI,5,Arnett Moultrie,PF,6-11,249,1990-11-18,US,1,"Texas-El Paso, Mississippi State"
2014,23,PHI,30,Byron Mullens,C,7-0,275,1989-02-14,US,4,Ohio State
2014,23,PHI,12,James Nunnally,SF,6-7,208,1990-07-14,US,R,UC Santa Barbara
2014,23,PHI,33,Daniel Orton,C,6-10,255,1990-08-06,US,2,Kentucky
2014,23,PHI,35,Henry Sims,C,6-10,248,1990-03-27,US,1,Georgetown
2014,23,PHI,7,Adonis Thomas,SF,6-7,200,1993-03-25,US,R,Memphis
2014,23,PHI,31,Hollis Thompson,SF,6-8,206,1991-04-03,US,R,Georgetown
2014,23,PHI,12,Evan Turner,SF,6-6,220,1988-10-27,US,3,Ohio State
2014,23,PHI,40,Jarvis Varnado,PF,6-9,230,1988-03-01,US,1,Mississippi State
2014,23,PHI,17,Casper Ware,PG,5-10,175,1990-01-17,US,R,Cal State Long Beach
2014,23,PHI,25,Elliot Williams,SG,6-5,190,1989-06-20,US,1,"Duke, Memphis"
2014,23,PHI,8,Tony Wroten,PG,6-6,205,1993-04-13,US,1,Washington
2014,23,PHI,21,Thaddeus Young,PF,6-8,235,1988-06-21,US,6,Georgia Tech
