SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2014,9,DET,1,Chauncey Billups,SG,6-3,202,1976-09-25,US,16,Colorado
2014,9,DET,12,Will Bynum,PG,6-0,185,1983-01-04,US,6,"Arizona, Georgia Tech"
2014,9,DET,5,Kentavious Caldwell-Pope,SG,6-5,204,1993-02-18,US,R,Georgia
2014,9,DET,13,Luigi Datome,SF,6-8,215,1987-11-27,IT,R,
2014,9,DET,0,Andre Drummond,C,6-10,279,1993-08-10,US,1,UConn
2014,9,DET,55,Josh Harrellson,C,6-10,275,1989-02-12,US,2,Kentucky
2014,9,DET,7,Brandon Jennings,PG,6-1,170,1989-09-23,US,4,
2014,9,DET,33,Jonas Jerebko,PF,6-10,231,1987-03-02,SE,3,
2014,9,DET,9,Tony Mitchell,PF,6-8,235,1992-04-07,US,R,University of North Texas
2014,9,DET,10,Greg Monroe,PF,6-11,265,1990-06-04,US,3,Georgetown
2014,9,DET,25,Kyle Singler,SF,6-8,228,1988-05-04,US,1,Duke
2014,9,DET,34,Peyton Siva,SG,6-0,185,1990-10-24,US,R,Louisville
2014,9,DET,6,Josh Smith,SF,6-9,225,1985-12-05,US,9,
2014,9,DET,3,Rodney Stuckey,SG,6-5,210,1986-04-21,US,6,Eastern Washington
2014,9,DET,31,Charlie Villanueva,PF,6-11,232,1984-08-24,US,8,UConn
