Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,22.0,CLE,NBA,PG,67.0,0.0,1217.0,5.1,12.5,0.408,0.7,2.1,0.329,4.4,10.5,0.424,2.8,3.4,0.833,1.0,2.5,3.5,6.0,1.3,0.1,3.1,2.2,13.7
1988,23.0,CLE,NBA,PG,80.0,79.0,2626.0,6.8,13.4,0.506,1.0,2.0,0.486,5.8,11.3,0.51,3.0,3.5,0.877,0.7,1.7,2.5,6.6,1.4,0.2,2.5,1.6,17.5
1989,24.0,CLE,NBA,PG,75.0,74.0,2728.0,7.0,13.3,0.526,1.2,2.8,0.441,5.8,10.5,0.548,3.5,3.9,0.901,0.6,2.3,3.0,8.3,1.5,0.1,2.8,1.3,18.7
1990,25.0,CLE,NBA,PG,73.0,73.0,2706.0,6.5,14.2,0.459,2.0,5.0,0.406,4.5,9.2,0.487,4.0,4.5,0.888,0.9,2.5,3.3,8.9,1.5,0.1,2.8,1.2,19.0
1991,26.0,CLE,NBA,PG,16.0,16.0,571.0,6.1,12.3,0.497,1.1,3.3,0.34,5.0,9.0,0.556,3.7,3.9,0.952,0.5,2.3,2.8,10.5,2.6,0.1,3.5,1.5,17.1
1992,27.0,CLE,NBA,PG,72.0,72.0,2138.0,7.4,15.1,0.488,1.7,4.4,0.387,5.7,10.7,0.53,4.5,4.8,0.947,0.6,2.3,2.9,9.0,1.6,0.2,2.7,1.9,21.0
1993,28.0,CLE,NBA,PG,75.0,74.0,2380.0,7.2,14.9,0.484,1.8,4.4,0.416,5.4,10.5,0.512,4.4,4.6,0.948,0.6,2.5,3.0,9.1,1.3,0.2,3.0,1.6,20.6
1994,29.0,CLE,NBA,PG,76.0,73.0,2386.0,7.2,15.2,0.478,1.8,4.5,0.397,5.5,10.7,0.511,3.6,4.0,0.888,0.6,2.9,3.4,8.9,1.6,0.2,2.9,1.4,19.9
1995,30.0,CLE,NBA,PG,48.0,34.0,1375.0,6.6,16.0,0.413,2.7,6.6,0.407,3.9,9.4,0.418,3.9,4.2,0.914,0.7,2.3,2.9,8.8,0.9,0.1,3.7,1.3,19.8
1996,31.0,WSB,NBA,PG,7.0,1.0,127.0,5.1,17.0,0.3,2.8,8.5,0.333,2.3,8.5,0.267,2.8,2.8,1.0,0.3,1.7,2.0,5.1,1.7,0.0,2.8,2.0,15.9
1997,32.0,GSW,NBA,PG,70.0,49.0,1876.0,5.0,11.3,0.447,2.1,5.4,0.396,2.9,5.9,0.493,3.0,3.3,0.906,0.7,2.7,3.4,6.6,1.3,0.1,3.1,1.9,15.2
1998,33.0,ORL,NBA,PG,63.0,33.0,1430.0,5.8,13.4,0.431,1.3,3.9,0.335,4.5,9.5,0.471,2.2,2.6,0.845,0.6,2.6,3.2,7.5,1.3,0.1,4.1,2.3,15.0
