Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",23.0,NBA,PG,59,1,9.7,1.2,2.8,0.423,0.1,0.4,0.32,1.0,2.3,0.442,0.448,1.3,1.5,0.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7
1997,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",24.0,NBA,PG,76,46,27.2,3.6,8.2,0.442,0.8,2.0,0.368,2.9,6.1,0.467,0.488,2.0,2.6,0.756,0.5,1.7,2.2,4.2,1.3,0.1,2.0,2.9,9.9
1998,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",25.0,NBA,PG,82,0,18.9,2.5,5.9,0.419,0.3,0.9,0.3,2.2,5.0,0.439,0.441,1.4,1.6,0.855,0.3,1.1,1.5,3.4,1.0,0.1,1.4,2.4,6.5
1999,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",26.0,NBA,PG,49,0,21.3,2.6,6.2,0.416,0.4,1.2,0.373,2.1,5.0,0.427,0.452,1.4,1.7,0.843,0.4,1.2,1.6,3.4,0.9,0.1,1.3,2.3,7.1
1900,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",27.0,NBA,PG,82,0,20.6,3.3,6.8,0.483,0.4,1.1,0.376,2.9,5.7,0.504,0.514,1.9,2.3,0.821,0.2,1.5,1.7,3.3,0.9,0.1,1.3,2.5,8.9
2001,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",28.0,NBA,PG,77,21,31.9,4.5,10.2,0.44,0.5,1.3,0.381,4.0,9.0,0.449,0.464,2.4,2.9,0.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9
2002,31.0,234,TOT,Total After Trade,Travis Best,"July 12, 1972",29.0,NBA,PG,74,21,23.6,3.1,7.0,0.44,0.3,0.8,0.356,2.8,6.2,0.451,0.46,1.4,1.6,0.897,0.3,1.8,2.0,4.4,1.2,0.1,1.3,2.3,7.9
2002,12.0,234,IND,Indiana Pacers,Travis Best,"July 12, 1972",29.0,NBA,PG,44,3,21.7,2.6,6.0,0.439,0.3,0.8,0.382,2.3,5.2,0.448,0.464,1.3,1.5,0.877,0.2,1.4,1.6,4.0,1.3,0.1,1.3,2.3,6.9
2002,5.0,234,CHI,Chicago Bulls,Travis Best,"July 12, 1972",29.0,NBA,PG,30,18,26.4,3.7,8.5,0.441,0.3,0.8,0.32,3.5,7.6,0.454,0.457,1.6,1.7,0.922,0.3,2.4,2.7,5.0,1.1,0.0,1.3,2.4,9.3
2003,16.0,234,MIA,Miami Heat,Travis Best,"July 12, 1972",30.0,NBA,PG,72,52,25.1,3.2,8.1,0.396,0.5,1.5,0.33,2.7,6.6,0.411,0.427,1.5,1.7,0.854,0.4,1.7,2.0,3.5,0.6,0.1,1.5,2.4,8.4
2004,7.0,234,DAL,Dallas Mavericks,Travis Best,"July 12, 1972",31.0,NBA,PG,61,1,12.5,1.0,2.8,0.372,0.0,0.3,0.15,1.0,2.5,0.401,0.381,0.7,0.8,0.87,0.3,0.8,1.1,1.8,0.5,0.1,0.5,1.1,2.8
2005,3.0,234,NJN,New Jersey Nets,Travis Best,"July 12, 1972",32.0,NBA,PG,76,6,19.2,2.5,5.9,0.42,0.3,1.1,0.306,2.2,4.8,0.447,0.449,1.4,1.6,0.885,0.3,1.2,1.4,1.9,0.9,0.1,0.9,1.9,6.8
