Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
176,Jon Barry,"July 25, 1969",890.0,15385.0,13.69,0.56,0.46,0.24,2.42,9.36,5.89,19.36,2.7,0.53,16.69,15.79,23.8,17.5,41.3,0.11,-0.15,1.19,1.04,0.92
