Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1994,20.0,GSW,NBA,C,76.0,76.0,2438.0,572.0,1037.0,0.552,0.0,14.0,0.0,572.0,1023.0,0.559,0.552,189.0,355.0,0.532,305.0,389.0,694.0,272.0,93.0,164.0,206.0,247.0,1333.0,,1.0
1995,21.0,WSB,NBA,PF,54.0,52.0,2067.0,464.0,938.0,0.495,40.0,145.0,0.276,424.0,793.0,0.535,0.516,117.0,233.0,0.502,200.0,318.0,518.0,256.0,83.0,85.0,167.0,186.0,1085.0,,3.0
1996,22.0,WSB,NBA,PF,15.0,15.0,558.0,150.0,276.0,0.543,15.0,34.0,0.441,135.0,242.0,0.558,0.571,41.0,69.0,0.594,37.0,77.0,114.0,75.0,27.0,9.0,49.0,51.0,356.0,,1.0
1997,23.0,WSB,NBA,PF,72.0,72.0,2806.0,604.0,1167.0,0.518,60.0,151.0,0.397,544.0,1016.0,0.535,0.543,177.0,313.0,0.565,238.0,505.0,743.0,331.0,122.0,137.0,230.0,258.0,1445.0,,2.0
1998,24.0,WAS,NBA,C,71.0,71.0,2809.0,647.0,1341.0,0.482,65.0,205.0,0.317,582.0,1136.0,0.512,0.507,196.0,333.0,0.589,176.0,498.0,674.0,273.0,111.0,124.0,185.0,269.0,1555.0,,0.0
1999,25.0,SAC,NBA,PF,42.0,42.0,1719.0,378.0,778.0,0.486,4.0,34.0,0.118,374.0,744.0,0.503,0.488,79.0,174.0,0.454,149.0,396.0,545.0,173.0,60.0,89.0,148.0,145.0,839.0,,1.0
2001,27.0,SAC,NBA,PF,70.0,70.0,2836.0,786.0,1635.0,0.481,2.0,28.0,0.071,784.0,1607.0,0.488,0.481,324.0,461.0,0.703,179.0,598.0,777.0,294.0,93.0,118.0,195.0,226.0,1898.0,,1.0
2002,28.0,SAC,NBA,PF,54.0,54.0,2071.0,532.0,1075.0,0.495,5.0,19.0,0.263,527.0,1056.0,0.499,0.497,253.0,338.0,0.749,150.0,396.0,546.0,258.0,90.0,76.0,158.0,181.0,1322.0,,0.0
2003,29.0,SAC,NBA,PF,67.0,67.0,2622.0,661.0,1433.0,0.461,5.0,21.0,0.238,656.0,1412.0,0.465,0.463,215.0,354.0,0.607,160.0,544.0,704.0,364.0,106.0,88.0,215.0,204.0,1542.0,,3.0
2004,30.0,SAC,NBA,PF,23.0,23.0,831.0,174.0,421.0,0.413,1.0,5.0,0.2,173.0,416.0,0.416,0.414,81.0,114.0,0.711,48.0,152.0,200.0,105.0,31.0,20.0,60.0,76.0,430.0,,0.0
2005,31.0,TOT,NBA,PF,67.0,67.0,2370.0,555.0,1283.0,0.433,15.0,44.0,0.341,540.0,1239.0,0.436,0.438,181.0,228.0,0.794,130.0,482.0,612.0,318.0,94.0,53.0,182.0,214.0,1306.0,,4.0
2005,31.0,SAC,NBA,PF,46.0,46.0,1668.0,412.0,917.0,0.449,11.0,29.0,0.379,401.0,888.0,0.452,0.455,143.0,179.0,0.799,94.0,353.0,447.0,252.0,68.0,34.0,133.0,144.0,978.0,,4.0
2005,31.0,PHI,NBA,PF,21.0,21.0,702.0,143.0,366.0,0.391,4.0,15.0,0.267,139.0,351.0,0.396,0.396,38.0,49.0,0.776,36.0,129.0,165.0,66.0,26.0,19.0,49.0,70.0,328.0,,0.0
2006,32.0,PHI,NBA,PF,75.0,75.0,2893.0,617.0,1422.0,0.434,21.0,77.0,0.273,596.0,1345.0,0.443,0.441,263.0,348.0,0.756,184.0,557.0,741.0,256.0,103.0,62.0,182.0,219.0,1518.0,,0.0
2007,33.0,TOT,NBA,PF,61.0,60.0,1821.0,289.0,639.0,0.452,4.0,11.0,0.364,285.0,628.0,0.454,0.455,102.0,160.0,0.638,124.0,313.0,437.0,188.0,60.0,41.0,107.0,143.0,684.0,,0.0
2007,33.0,PHI,NBA,PF,18.0,18.0,544.0,89.0,230.0,0.387,2.0,5.0,0.4,87.0,225.0,0.387,0.391,18.0,28.0,0.643,37.0,112.0,149.0,61.0,18.0,15.0,33.0,36.0,198.0,,0.0
2007,33.0,DET,NBA,PF,43.0,42.0,1277.0,200.0,409.0,0.489,2.0,6.0,0.333,198.0,403.0,0.491,0.491,84.0,132.0,0.636,87.0,201.0,288.0,127.0,42.0,26.0,74.0,107.0,486.0,,0.0
2008,34.0,GSW,NBA,PF,9.0,8.0,126.0,15.0,31.0,0.484,0.0,0.0,,15.0,31.0,0.484,0.484,5.0,12.0,0.417,2.0,30.0,32.0,18.0,4.0,6.0,11.0,17.0,35.0,,0.0
