Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,24.0,POR,NBA,SG,82.0,,1841.0,6.3,14.6,0.436,0.0,0.1,0.0,6.3,14.5,0.438,2.2,2.9,0.757,3.5,5.1,8.6,3.9,2.7,0.8,2.4,3.8,14.9,,102.0,103.0
1981,25.0,DEN,NBA,SG,82.0,,1427.0,4.5,10.8,0.412,0.0,0.1,0.0,4.5,10.8,0.415,2.4,3.7,0.653,4.1,5.1,9.2,2.5,2.0,0.9,1.7,4.3,11.4,,104.0,109.0
1982,26.0,DEN,NBA,SG,82.0,80.0,2519.0,4.5,8.7,0.512,0.0,0.0,0.0,4.5,8.7,0.513,2.7,3.7,0.712,3.7,6.0,9.7,3.3,2.3,0.6,2.1,3.6,11.6,,114.0,112.0
1983,27.0,DEN,NBA,SG,82.0,80.0,2640.0,4.1,8.5,0.482,0.0,0.0,0.0,4.1,8.5,0.483,1.9,2.6,0.73,3.7,6.2,10.0,3.1,2.4,0.4,1.8,3.5,10.2,,111.0,108.0
1984,28.0,DEN,NBA,SG,80.0,74.0,2705.0,2.8,5.9,0.47,0.0,0.0,0.0,2.8,5.9,0.472,1.7,2.3,0.731,3.1,6.1,9.2,3.7,2.8,0.5,1.6,3.7,7.3,,113.0,110.0
1985,29.0,DEN,NBA,SG,81.0,81.0,2290.0,3.4,7.0,0.489,0.0,0.0,0.0,3.4,6.9,0.492,1.6,2.3,0.724,3.3,4.2,7.5,3.0,2.7,0.3,1.3,4.1,8.5,,117.0,108.0
1986,30.0,DEN,NBA,SG,82.0,82.0,2401.0,3.2,7.1,0.454,0.0,0.0,0.0,3.2,7.1,0.455,1.3,1.6,0.773,2.7,4.4,7.1,3.2,2.9,0.3,1.0,4.3,7.7,,114.0,105.0
1987,31.0,DEN,NBA,SG,81.0,53.0,1932.0,2.8,6.5,0.428,0.0,0.0,0.0,2.8,6.4,0.431,0.8,1.3,0.655,2.1,4.1,6.2,3.4,2.3,0.5,0.8,3.7,6.4,,110.0,110.0
1988,32.0,DEN,NBA,SG,82.0,1.0,1534.0,2.1,4.6,0.449,0.0,0.0,0.0,2.1,4.6,0.452,1.2,1.5,0.769,3.3,3.9,7.1,2.6,3.0,0.3,0.8,4.5,5.3,,121.0,106.0
1989,33.0,PHO,NBA,SG,34.0,1.0,321.0,1.7,5.0,0.343,0.0,0.0,,1.7,5.0,0.343,1.3,1.7,0.75,4.3,4.3,8.6,3.6,1.7,0.1,0.9,5.0,4.7,,117.0,108.0
1990,34.0,DEN,NBA,SF,65.0,2.0,657.0,3.0,6.7,0.454,0.0,0.1,0.0,3.0,6.6,0.463,1.8,2.7,0.667,3.9,5.7,9.6,3.0,2.8,0.3,1.3,4.6,7.9,,113.0,105.0
1991,35.0,DEN,NBA,SG,17.0,3.0,217.0,4.1,9.1,0.447,0.2,0.8,0.25,3.9,8.4,0.465,1.8,1.9,0.9,3.9,4.3,8.2,4.7,2.3,0.2,1.4,5.8,10.1,,118.0,115.0
