Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,6,CLE,Cleveland Cavaliers,LeBron James,24,81,81,3054,9.3,19.0,0.49,1.6,4.5,0.34,7.7,14.5,0.54,7.0,9.0,0.78,1.2,6.0,7.2,6.9,1.6,1.1,2.8,1.6,27.2
2009,6,CLE,Cleveland Cavaliers,Mo Williams,26,81,81,2834,6.7,14.3,0.47,2.3,5.3,0.44,4.4,9.0,0.49,2.6,2.9,0.91,0.6,2.9,3.5,4.2,0.9,0.1,2.3,2.7,18.3
2009,6,CLE,Cleveland Cavaliers,Anderson Varejao,26,81,42,2306,4.2,7.9,0.54,0.0,0.0,0.0,4.2,7.8,0.54,2.4,3.9,0.62,2.6,6.5,9.1,1.3,1.2,1.0,1.2,3.7,10.8
2009,6,CLE,Cleveland Cavaliers,Delonte West,25,64,64,2152,4.8,10.4,0.46,1.5,3.8,0.4,3.2,6.6,0.49,1.5,1.8,0.83,0.5,2.9,3.4,3.8,1.6,0.2,1.5,2.1,12.6
2009,6,CLE,Cleveland Cavaliers,Daniel Gibson,22,75,0,1795,4.1,10.6,0.39,2.2,5.7,0.38,2.0,4.9,0.4,1.3,1.7,0.77,0.6,2.5,3.1,2.6,0.9,0.3,1.2,3.3,11.8
2009,6,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,33,65,65,1765,7.0,14.8,0.47,0.3,0.8,0.38,6.7,14.0,0.48,2.8,3.5,0.8,3.2,6.8,10.0,1.3,0.6,1.7,1.8,3.7,17.1
2009,6,CLE,Cleveland Cavaliers,Wally Szczerbiak,31,74,5,1527,4.2,9.4,0.45,1.6,4.0,0.41,2.6,5.4,0.48,2.1,2.5,0.85,1.0,4.5,5.5,1.9,0.7,0.2,1.3,3.1,12.2
2009,6,CLE,Cleveland Cavaliers,Ben Wallace,34,56,53,1314,1.9,4.2,0.44,0.0,0.0,,1.9,4.2,0.44,0.7,1.8,0.42,3.7,6.2,9.9,1.2,1.3,2.1,0.9,2.2,4.5
2009,6,CLE,Cleveland Cavaliers,Sasha Pavlovic,25,66,12,1053,4.0,9.4,0.42,1.6,4.0,0.41,2.3,5.4,0.43,0.9,1.8,0.46,1.1,3.3,4.3,2.5,0.8,0.5,1.6,4.2,10.4
2009,6,CLE,Cleveland Cavaliers,J.J. Hickson,20,62,0,705,5.1,9.9,0.52,0.0,0.0,,5.1,9.9,0.52,2.3,3.4,0.67,2.7,5.8,8.4,0.5,0.7,1.5,2.3,4.1,12.5
2009,6,CLE,Cleveland Cavaliers,Darnell Jackson,23,51,2,430,3.1,7.2,0.43,0.0,0.2,0.0,3.1,7.0,0.44,2.0,2.9,0.69,2.7,4.6,7.3,0.7,0.8,0.3,1.2,6.4,8.2
2009,6,CLE,Cleveland Cavaliers,Joe Smith,33,21,0,411,5.0,10.1,0.5,0.1,0.3,0.33,4.9,9.8,0.5,1.8,2.5,0.75,3.2,5.6,8.8,1.4,0.6,1.2,0.9,4.4,11.9
2009,6,CLE,Cleveland Cavaliers,Tarence Kinsey,24,50,3,277,4.0,9.0,0.45,0.9,2.3,0.39,3.1,6.6,0.47,4.3,4.9,0.87,1.3,3.6,4.9,1.3,1.6,0.0,2.9,4.4,13.3
2009,6,CLE,Cleveland Cavaliers,Lorenzen Wright,33,17,2,125,2.9,7.8,0.37,0.0,0.0,,2.9,7.8,0.37,0.9,2.3,0.38,2.0,5.2,7.2,0.9,1.2,1.4,2.6,4.9,6.6
2009,6,CLE,Cleveland Cavaliers,Jawad Williams,25,10,0,20,9.0,21.6,0.42,3.6,10.8,0.33,5.4,10.8,0.5,0.0,0.0,,1.8,1.8,3.6,0.0,1.8,0.0,1.8,3.6,21.6
2009,6,CLE,Cleveland Cavaliers,Trey Johnson,24,4,0,14,0.0,12.9,0.0,0.0,0.0,,0.0,12.9,0.0,10.3,10.3,1.0,0.0,2.6,2.6,0.0,0.0,0.0,2.6,10.3,10.3
