Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,19,NOK,New Orleans/Oklahoma City Hornets,Chris Paul,20,78,78,2808,5.2,12.1,0.43,0.6,2.3,0.28,4.6,9.9,0.46,5.1,6.0,0.85,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1
2006,19,NOK,New Orleans/Oklahoma City Hornets,David West,25,74,74,2526,7.6,14.8,0.51,0.0,0.2,0.27,7.5,14.6,0.51,2.8,3.4,0.84,2.4,5.4,7.8,1.3,0.9,0.9,1.5,3.0,18.0
2006,19,NOK,New Orleans/Oklahoma City Hornets,P.J. Brown,36,75,73,2380,4.1,8.8,0.46,0.0,0.0,,4.1,8.8,0.46,2.1,2.5,0.83,2.8,5.5,8.3,1.4,0.7,0.8,1.4,3.3,10.2
2006,19,NOK,New Orleans/Oklahoma City Hornets,Desmond Mason,28,70,55,2102,4.7,11.8,0.4,0.0,0.1,0.17,4.7,11.7,0.4,3.5,5.2,0.68,1.1,4.0,5.1,1.1,0.7,0.3,1.9,2.3,13.0
2006,19,NOK,New Orleans/Oklahoma City Hornets,Speedy Claxton,27,71,3,2019,5.4,13.1,0.41,0.3,1.1,0.27,5.1,12.0,0.43,4.4,5.7,0.77,0.7,2.7,3.4,6.0,1.9,0.1,2.7,3.2,15.5
2006,19,NOK,New Orleans/Oklahoma City Hornets,Rasual Butler,26,79,20,1875,4.9,12.2,0.41,1.8,4.6,0.38,3.2,7.5,0.42,1.5,2.2,0.69,1.0,3.5,4.5,0.8,0.6,0.9,1.2,2.7,13.2
2006,19,NOK,New Orleans/Oklahoma City Hornets,Kirk Snyder,22,68,45,1310,5.6,12.4,0.45,1.3,3.5,0.36,4.4,8.9,0.49,2.4,3.2,0.74,1.5,2.9,4.4,2.8,0.8,0.6,1.9,2.9,14.9
2006,19,NOK,New Orleans/Oklahoma City Hornets,J.R. Smith,20,55,25,989,5.2,13.3,0.39,1.9,5.1,0.37,3.3,8.2,0.41,3.0,3.7,0.82,0.7,3.3,4.0,2.1,1.3,0.1,2.0,3.3,15.4
2006,19,NOK,New Orleans/Oklahoma City Hornets,Aaron Williams,34,34,2,692,4.2,8.2,0.52,0.0,0.0,,4.2,8.2,0.52,1.8,2.7,0.67,3.1,5.6,8.6,0.8,0.7,0.9,1.3,5.7,10.2
2006,19,NOK,New Orleans/Oklahoma City Hornets,Marc Jackson,31,27,10,594,6.5,13.4,0.49,0.1,0.1,0.5,6.5,13.3,0.49,1.7,2.1,0.82,3.4,4.4,7.8,1.3,0.5,0.1,2.2,3.4,14.8
2006,19,NOK,New Orleans/Oklahoma City Hornets,Chris Andersen,27,32,2,570,3.5,6.2,0.57,0.0,0.0,,3.5,6.2,0.57,3.1,6.5,0.48,3.9,5.9,9.8,0.4,0.5,2.6,1.6,5.3,10.2
2006,19,NOK,New Orleans/Oklahoma City Hornets,Linton Johnson,25,27,7,489,4.1,10.2,0.4,1.0,2.7,0.36,3.2,7.6,0.42,1.3,1.7,0.74,2.9,5.5,8.5,0.9,0.7,0.9,1.8,4.0,10.5
2006,19,NOK,New Orleans/Oklahoma City Hornets,Jackson Vroman,24,41,2,406,2.3,5.9,0.39,0.0,0.0,,2.3,5.9,0.39,1.9,3.9,0.48,2.9,4.7,7.6,1.0,1.1,1.0,1.9,6.9,6.5
2006,19,NOK,New Orleans/Oklahoma City Hornets,Bostjan Nachbar,25,25,13,405,3.7,11.0,0.34,1.5,5.1,0.3,2.2,6.0,0.37,2.2,3.2,0.69,0.4,4.0,4.4,2.0,1.2,0.4,1.8,4.6,11.2
2006,19,NOK,New Orleans/Oklahoma City Hornets,Brandon Bass,20,29,1,268,3.8,9.4,0.4,0.0,0.0,,3.8,9.4,0.4,1.6,2.6,0.63,2.4,6.7,9.1,0.4,0.4,0.9,1.5,2.4,9.1
2006,19,NOK,New Orleans/Oklahoma City Hornets,Moochie Norris,32,16,0,183,3.9,9.2,0.43,0.8,1.8,0.44,3.1,7.5,0.42,3.1,4.9,0.64,0.6,3.3,3.9,4.1,1.2,0.0,3.3,3.5,11.8
2006,19,NOK,New Orleans/Oklahoma City Hornets,Arvydas Macijauskas,26,19,0,135,3.7,10.9,0.34,0.8,3.2,0.25,2.9,7.7,0.38,3.5,4.0,0.87,0.8,1.9,2.7,1.3,1.9,0.0,2.1,2.7,11.7
2006,19,NOK,New Orleans/Oklahoma City Hornets,Marcus Fizer,27,3,0,39,8.3,15.7,0.53,0.9,0.9,1.0,7.4,14.8,0.5,0.9,1.8,0.5,0.9,5.5,6.5,0.9,0.0,0.0,1.8,4.6,18.5
2006,19,NOK,New Orleans/Oklahoma City Hornets,Maciej Lampe,20,2,0,16,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,2.3,6.8,9.0,4.5,0.0,0.0,2.3,4.5,0.0
