Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,22,ORL,Orlando Magic,Dwight Howard,20,82,81,3021,5.6,10.5,0.53,0.0,0.0,0.0,5.6,10.5,0.53,4.2,7.1,0.6,3.4,8.7,12.2,1.5,0.8,1.4,2.6,3.3,15.4
2006,22,ORL,Orlando Magic,DeShawn Stevenson,24,82,82,2648,4.9,10.6,0.46,0.0,0.2,0.13,4.9,10.4,0.47,2.4,3.3,0.74,0.8,2.5,3.3,2.2,0.8,0.2,1.7,2.4,12.2
2006,22,ORL,Orlando Magic,Hedo Turkoglu,26,78,59,2615,5.5,12.1,0.45,1.6,3.9,0.4,3.9,8.2,0.48,3.5,4.1,0.86,1.0,3.6,4.6,3.0,1.0,0.3,1.8,3.2,16.0
2006,22,ORL,Orlando Magic,Tony Battie,29,82,82,2215,4.6,9.0,0.51,0.0,0.1,0.0,4.6,8.9,0.51,1.4,2.2,0.66,2.4,5.1,7.4,0.8,0.7,1.1,1.4,4.1,10.5
2006,22,ORL,Orlando Magic,Jameer Nelson,23,62,33,1784,7.0,14.5,0.48,1.4,3.3,0.42,5.6,11.2,0.5,2.8,3.7,0.78,0.8,2.8,3.6,6.1,1.4,0.2,3.0,3.5,18.3
2006,22,ORL,Orlando Magic,Steve Francis,28,46,45,1734,5.2,11.9,0.43,0.4,1.5,0.26,4.8,10.5,0.46,4.8,6.0,0.8,1.2,3.3,4.5,5.4,1.1,0.2,3.2,2.9,15.5
2006,22,ORL,Orlando Magic,Keyon Dooling,25,50,7,1137,5.6,12.8,0.44,0.4,1.4,0.3,5.2,11.5,0.46,3.2,3.8,0.84,0.3,2.1,2.5,3.5,1.6,0.1,2.6,3.7,14.9
2006,22,ORL,Orlando Magic,Pat Garrity,29,57,0,938,3.9,9.3,0.42,1.9,5.0,0.39,2.0,4.3,0.45,1.2,1.4,0.81,1.2,3.0,4.1,1.5,0.5,0.3,1.5,4.1,10.8
2006,22,ORL,Orlando Magic,Darko Miliaic,20,30,1,627,5.9,11.5,0.51,0.0,0.0,,5.9,11.5,0.51,1.4,2.4,0.6,2.0,5.1,7.1,1.8,0.6,3.6,2.1,3.8,13.1
2006,22,ORL,Orlando Magic,Grant Hill,33,21,17,613,7.0,14.3,0.49,0.1,0.5,0.25,6.9,13.8,0.5,4.6,6.0,0.76,0.9,3.8,4.7,2.8,1.4,0.4,2.1,2.9,18.7
2006,22,ORL,Orlando Magic,Carlos Arroyo,26,27,0,594,6.7,13.4,0.5,0.3,0.8,0.36,6.4,12.5,0.51,3.9,4.8,0.81,0.5,3.1,3.6,4.7,1.2,0.1,2.3,2.5,17.6
2006,22,ORL,Orlando Magic,Stacey Augmon,37,36,3,385,2.3,6.8,0.34,0.0,0.0,,2.3,6.8,0.34,2.0,2.8,0.7,1.7,3.3,5.0,2.2,1.1,0.6,1.0,3.7,6.6
2006,22,ORL,Orlando Magic,Bo Outlaw,34,32,0,355,3.5,5.9,0.6,0.0,0.0,,3.5,5.9,0.6,0.5,0.8,0.62,3.1,4.7,7.8,1.4,1.0,1.2,1.7,5.1,7.6
2006,22,ORL,Orlando Magic,Kelvin Cato,31,23,0,299,3.7,8.7,0.43,0.0,0.0,,3.7,8.7,0.43,3.1,4.2,0.74,2.3,5.3,7.6,0.2,0.7,1.2,1.9,5.8,10.6
2006,22,ORL,Orlando Magic,Trevor Ariza,20,21,0,290,4.0,9.9,0.4,0.0,0.2,0.0,4.0,9.7,0.41,4.3,6.2,0.7,3.6,6.5,10.1,1.9,1.7,0.2,2.0,2.7,12.3
2006,22,ORL,Orlando Magic,Travis Diener,23,23,0,246,4.2,10.1,0.42,3.7,8.3,0.44,0.6,1.8,0.33,0.7,0.9,0.83,0.6,2.5,3.1,2.3,1.0,0.0,1.5,3.2,12.9
2006,22,ORL,Orlando Magic,Mario Kasun,25,28,0,213,5.2,11.7,0.45,0.0,0.0,,5.2,11.7,0.45,3.0,3.9,0.78,4.1,6.1,10.1,0.5,0.3,0.5,2.5,11.7,13.5
2006,22,ORL,Orlando Magic,Terence Morris,27,22,0,192,3.0,9.2,0.33,0.0,0.4,0.0,3.0,8.8,0.34,0.6,0.6,1.0,1.1,6.0,7.1,0.7,1.1,0.9,1.3,3.6,6.6
