Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,8,93,DEN,Denver Nuggets,Carmelo Anthony,21,80,80,2941,9.3,19.2,0.48,0.5,1.9,0.24,8.8,17.4,0.51,7.0,8.7,0.81,1.5,3.3,4.8,2.6,1.1,0.5,2.7,2.8,26.0
2006,8,1987,DEN,Denver Nuggets,Andre Miller,29,82,82,2937,5.0,10.7,0.46,0.1,0.3,0.18,4.9,10.4,0.47,3.8,5.2,0.74,1.1,3.2,4.3,8.3,1.3,0.2,3.1,2.6,13.8
2006,8,461,DEN,Denver Nuggets,Marcus Camby,31,56,54,1857,5.9,12.6,0.46,0.0,0.2,0.09,5.8,12.4,0.47,2.2,3.0,0.71,2.6,10.4,12.9,2.2,1.5,3.6,1.8,3.1,13.9
2006,8,414,DEN,Denver Nuggets,Greg Buckner,29,73,27,1758,3.7,8.5,0.43,1.8,5.0,0.35,1.9,3.6,0.55,0.9,1.1,0.78,0.6,3.6,4.3,2.6,1.8,0.4,1.1,3.7,10.1
2006,8,856,DEN,Denver Nuggets,Francisco Elson,29,72,54,1579,3.4,6.5,0.53,0.0,0.1,0.2,3.4,6.4,0.54,1.1,1.7,0.66,2.3,5.5,7.7,1.1,1.2,1.0,1.5,4.8,8.0
2006,8,1859,DEN,Denver Nuggets,Kenyon Martin,28,56,49,1546,6.9,14.0,0.5,0.1,0.5,0.23,6.8,13.5,0.5,2.8,4.0,0.71,2.2,6.1,8.2,1.8,1.0,1.2,1.7,4.0,16.8
2006,8,316,DEN,Denver Nuggets,Earl Boykins,29,60,0,1542,6.3,15.4,0.41,1.4,4.2,0.35,4.9,11.3,0.43,3.5,4.1,0.87,0.5,1.4,1.9,5.4,1.1,0.1,1.9,1.7,17.6
2006,8,2108,DEN,Denver Nuggets,Eduardo Najera,29,64,3,1449,3.2,7.5,0.42,0.1,0.3,0.33,3.1,7.2,0.43,2.2,2.8,0.78,3.2,4.9,8.1,1.3,1.3,0.8,1.3,4.1,8.6
2006,8,3041,DEN,Denver Nuggets,Earl Watson,26,46,10,975,4.5,10.4,0.43,2.5,6.4,0.4,2.0,4.1,0.48,1.4,2.2,0.63,0.6,2.5,3.2,5.9,1.4,0.3,2.8,3.5,12.8
2006,8,1482,DEN,Denver Nuggets,DerMarr Johnson,25,58,21,924,5.1,11.9,0.43,2.2,6.2,0.35,3.0,5.7,0.52,1.3,1.6,0.81,0.7,3.0,3.7,2.1,1.0,1.0,1.8,3.4,13.8
2006,8,2258,DEN,Denver Nuggets,Ruben Patterson,30,26,20,736,6.8,12.5,0.54,0.0,0.3,0.17,6.8,12.2,0.55,3.2,5.5,0.58,2.2,2.2,4.4,3.3,1.7,0.4,3.3,3.5,16.8
2006,8,880,DEN,Denver Nuggets,Reggie Evans,25,26,2,605,2.6,5.7,0.45,0.0,0.0,,2.6,5.7,0.45,2.9,5.8,0.5,3.4,10.1,13.4,0.9,1.0,0.3,2.6,4.2,8.0
2006,8,1633,DEN,Denver Nuggets,Linas Kleiza,21,61,2,519,5.3,12.0,0.44,0.1,0.9,0.15,5.2,11.1,0.47,4.0,5.6,0.7,2.6,5.4,8.0,1.0,0.7,0.9,1.1,6.0,14.8
2006,8,839,DEN,Denver Nuggets,Howard Eisley,33,19,0,282,3.8,11.0,0.35,1.5,4.9,0.32,2.3,6.1,0.38,2.6,3.1,0.83,0.3,2.2,2.4,5.6,1.0,0.3,2.3,2.9,11.7
2006,8,1731,DEN,Denver Nuggets,Voshon Lenard,32,12,6,238,6.4,15.6,0.41,1.5,5.3,0.29,4.8,10.3,0.47,0.8,2.0,0.38,0.3,3.9,4.2,2.7,1.2,0.3,1.7,3.2,15.0
2006,8,1303,DEN,Denver Nuggets,Julius Hodge,22,14,0,33,5.5,14.2,0.38,0.0,0.0,,5.5,14.2,0.38,3.3,8.7,0.38,5.5,2.2,7.6,6.5,2.2,0.0,8.7,7.6,14.2
2006,8,1286,DEN,Denver Nuggets,Nene Hilario,23,1,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0
2006,8,2532,DEN,Denver Nuggets,Bryon Russell,35,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2006,8,2668,DEN,Denver Nuggets,Charles Smith,30,1,0,2,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
