Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,9,9,DET,Detroit Pistons,Alex Acker,23,5,0,35,4.1,16.5,0.25,1.0,5.1,0.2,3.1,11.3,0.27,0.0,0.0,,1.0,4.1,5.1,4.1,1.0,0.0,4.1,4.1,9.3
2006,9,1463,DET,Detroit Pistons,Amir Johnson,18,3,0,39,6.5,9.2,0.7,1.8,2.8,0.67,4.6,6.5,0.71,3.7,3.7,1.0,2.8,0.9,3.7,2.8,0.0,1.8,3.7,6.5,18.5
2006,9,1926,DET,Detroit Pistons,Antonio McDyess,31,82,0,1733,5.9,11.6,0.51,0.0,0.0,0.0,5.9,11.6,0.51,1.4,2.5,0.56,3.2,5.8,9.1,1.9,1.0,1.0,1.6,4.6,13.3
2006,9,3008,DET,Detroit Pistons,Ben Wallace,31,82,82,2890,3.0,5.8,0.51,0.0,0.0,0.0,3.0,5.7,0.51,1.5,3.7,0.42,3.7,7.7,11.5,2.0,1.8,2.3,1.1,2.0,7.4
2006,9,111,DET,Detroit Pistons,Carlos Arroyo,26,50,0,600,3.4,9.4,0.36,0.1,0.4,0.33,3.3,9.1,0.36,2.5,3.5,0.72,1.4,2.8,4.2,9.3,1.1,0.2,2.7,4.6,9.5
2006,9,724,DET,Detroit Pistons,Carlos Delfino,23,68,1,726,4.5,11.2,0.4,1.0,3.0,0.33,3.5,8.2,0.43,2.2,3.3,0.67,1.4,4.2,5.6,2.2,1.0,0.7,1.8,4.3,12.2
2006,9,242,DET,Detroit Pistons,Chauncey Billups,29,81,81,2925,5.2,12.5,0.42,2.3,5.2,0.43,2.9,7.2,0.41,5.7,6.4,0.89,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.4
2006,9,683,DET,Detroit Pistons,Dale Davis,36,28,2,178,1.8,4.9,0.38,0.0,0.2,0.0,1.8,4.7,0.39,1.6,3.0,0.53,4.2,6.5,10.7,1.2,0.0,1.8,0.8,4.7,5.3
2006,9,1986,DET,Detroit Pistons,Darko Milicic,20,25,0,140,4.4,8.5,0.52,0.0,0.5,0.0,4.4,8.0,0.55,0.8,2.1,0.38,2.6,4.6,7.2,2.3,0.8,3.9,3.9,6.4,9.5
2006,9,1877,DET,Detroit Pistons,Jason Maxiell,22,26,0,159,5.2,12.2,0.43,0.0,0.0,,5.2,12.2,0.43,3.2,9.5,0.33,2.7,3.6,6.3,0.7,0.9,1.1,2.5,3.2,13.6
2006,9,501,DET,Detroit Pistons,Kelvin Cato,31,4,0,34,5.3,12.7,0.42,0.0,0.0,,5.3,12.7,0.42,0.0,0.0,,1.1,6.4,7.4,2.1,0.0,2.1,2.1,4.2,10.6
2006,9,1366,DET,Detroit Pistons,Lindsey Hunter,35,30,1,353,3.8,10.2,0.37,1.1,4.4,0.26,2.7,5.8,0.46,0.2,0.4,0.5,1.0,3.1,4.1,6.3,1.9,0.1,2.0,4.5,8.9
2006,9,878,DET,Detroit Pistons,Maurice Evans,27,80,1,1139,4.9,10.8,0.45,1.4,3.7,0.37,3.5,7.1,0.49,1.6,2.1,0.8,2.4,2.7,5.2,1.9,1.3,0.5,1.2,3.9,12.7
2006,9,3011,DET,Detroit Pistons,Rasheed Wallace,31,80,80,2780,5.9,13.8,0.43,2.0,5.6,0.36,3.9,8.2,0.48,1.8,2.4,0.74,1.2,5.9,7.1,2.4,1.1,1.7,1.1,3.0,15.7
2006,9,1160,DET,Detroit Pistons,Richard Hamilton,27,80,80,2825,8.3,16.8,0.49,0.7,1.5,0.46,7.6,15.3,0.49,3.3,3.9,0.84,1.1,2.2,3.3,3.5,0.7,0.2,2.2,2.6,20.5
2006,9,2365,DET,Detroit Pistons,Tayshaun Prince,25,82,82,2898,5.7,12.4,0.46,0.8,2.3,0.35,4.9,10.1,0.48,2.3,3.0,0.76,1.3,3.0,4.3,2.3,0.8,0.5,1.1,1.2,14.4
2006,9,726,DET,Detroit Pistons,Tony Delk,32,23,0,378,6.8,15.2,0.44,1.9,4.5,0.43,4.9,10.8,0.45,1.7,2.4,0.72,1.2,3.6,4.9,3.1,1.2,0.1,1.8,2.7,17.1
