Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,28,TOR,Toronto Raptors,Morris Peterson,28,82,77,3140,5.5,12.6,0.44,2.0,5.1,0.4,3.5,7.4,0.46,2.8,3.4,0.82,0.7,3.6,4.4,2.2,1.2,0.2,1.4,2.6,15.8
2006,28,TOR,Toronto Raptors,Mike James,30,79,79,2925,7.1,15.1,0.47,2.1,4.7,0.44,5.0,10.4,0.48,3.5,4.2,0.84,0.6,2.7,3.2,5.7,0.9,0.0,2.5,2.6,19.7
2006,28,TOR,Toronto Raptors,Chris Bosh,21,70,70,2751,7.2,14.2,0.5,0.0,0.2,0.0,7.2,14.1,0.51,6.2,7.6,0.82,2.7,5.8,8.5,2.4,0.7,1.0,2.1,2.7,20.6
2006,28,TOR,Toronto Raptors,Charlie Villanueva,21,81,36,2361,6.6,14.3,0.46,1.1,3.3,0.33,5.6,11.1,0.5,1.7,2.4,0.71,2.8,5.2,7.9,1.3,0.9,1.0,1.5,3.8,16.1
2006,28,TOR,Toronto Raptors,Matt Bonner,25,78,6,1710,4.4,9.8,0.45,2.1,5.1,0.42,2.3,4.7,0.48,1.3,1.6,0.83,1.8,4.2,6.0,1.2,1.0,0.7,0.7,4.5,12.3
2006,28,TOR,Toronto Raptors,Joey Graham,23,80,24,1581,4.5,9.4,0.48,0.7,2.0,0.33,3.8,7.4,0.52,2.5,3.0,0.81,1.3,4.3,5.6,1.4,0.8,0.3,2.1,5.2,12.1
2006,28,TOR,Toronto Raptors,Jose Calderon,24,64,11,1487,3.2,7.6,0.42,0.2,1.0,0.16,3.0,6.5,0.46,1.9,2.2,0.85,0.7,2.7,3.4,7.0,1.0,0.1,2.4,2.3,8.4
2006,28,TOR,Toronto Raptors,Jalen Rose,33,46,22,1236,5.2,13.0,0.4,0.9,3.3,0.27,4.3,9.6,0.45,4.8,6.3,0.76,0.4,3.3,3.8,3.3,0.6,0.3,1.9,2.9,16.2
2006,28,TOR,Toronto Raptors,Rafael Araujo,25,52,34,601,3.2,8.7,0.37,0.0,0.1,0.0,3.2,8.6,0.37,0.9,1.7,0.54,2.6,6.0,8.6,0.9,1.4,0.4,2.5,6.2,7.2
2006,28,TOR,Toronto Raptors,Pape Sow,24,42,25,590,3.2,7.5,0.43,0.0,0.0,,3.2,7.5,0.43,2.5,3.5,0.72,3.3,5.6,8.9,0.5,1.3,1.2,1.8,7.2,9.0
2006,28,TOR,Toronto Raptors,Eric Williams,33,28,11,352,3.0,7.7,0.39,0.5,1.8,0.28,2.5,5.8,0.42,2.9,3.9,0.74,1.0,4.1,5.1,1.5,0.7,0.2,1.5,5.6,9.3
2006,28,TOR,Toronto Raptors,Darrick Martin,34,40,0,339,3.6,10.3,0.35,1.7,4.2,0.4,1.9,6.1,0.32,1.9,2.5,0.75,0.2,1.9,2.1,6.1,1.8,0.0,1.6,4.5,10.8
2006,28,TOR,Toronto Raptors,Loren Woods,27,27,4,324,3.1,6.6,0.48,0.0,0.1,0.0,3.1,6.4,0.48,0.7,1.6,0.43,4.9,7.3,12.2,0.4,1.0,2.6,1.8,5.4,6.9
2006,28,TOR,Toronto Raptors,Andre Barrett,23,17,0,261,4.8,13.4,0.36,0.3,1.8,0.15,4.6,11.6,0.39,0.8,1.2,0.67,1.1,1.9,3.0,6.9,1.4,0.0,1.9,1.7,10.8
2006,28,TOR,Toronto Raptors,Antonio Davis,37,8,8,191,2.6,5.8,0.45,0.0,0.0,,2.6,5.8,0.45,1.3,3.8,0.35,2.8,4.0,6.8,1.3,0.6,0.2,1.5,4.9,6.6
2006,28,TOR,Toronto Raptors,Aaron Williams,34,14,3,99,3.6,6.9,0.53,0.0,0.0,,3.6,6.9,0.53,1.8,2.2,0.83,1.8,3.6,5.5,0.4,1.5,1.1,1.8,10.2,9.1
2006,28,TOR,Toronto Raptors,Alvin Williams,31,1,0,10,0.0,10.8,0.0,0.0,7.2,0.0,0.0,3.6,0.0,3.6,7.2,0.5,0.0,10.8,10.8,0.0,0.0,0.0,0.0,0.0,3.6
