Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,26,247,KCK,Kansas City Kings,10,Otis Birdsong,SG,6-3,190,"December 9, 1955",US,3,Houston
1981,26,770,KCK,Kansas City Kings,13,Leon Douglas,C,6-10,230,"August 26, 1954",US,4,Alabama
1981,26,936,KCK,Kansas City Kings,1,Phil Ford,PG,6-2,175,"February 9, 1956",US,2,UNC
1981,26,1022,KCK,Kansas City Kings,22,Gus Gerard,SF,6-8,200,"July 27, 1953",US,6,Virginia
1981,26,1133,KCK,Kansas City Kings,20,Ernie Grunfeld,SF,6-6,210,"April 24, 1955",RO,3,Tennessee
1981,26,1622,KCK,Kansas City Kings,51,Reggie King,PF,6-6,225,"February 14, 1957",US,1,Alabama
1981,26,1675,KCK,Kansas City Kings,44,Sam Lacey,C,6-10,235,"March 28, 1948",US,10,New Mexico State
1981,26,1681,KCK,Kansas City Kings,24,John Lambert,PF,6-10,225,"January 14, 1953",US,5,USC
1981,26,1972,KCK,Kansas City Kings,50,Joe Meriweather,C,6-10,215,"October 26, 1953",US,5,Southern Illinois
1981,26,2552,KCK,Kansas City Kings,4,Frankie Sanders,SF,6-6,200,"January 23, 1957",US,1,Southern University and A&M College
1981,26,3018,KCK,Kansas City Kings,"11, 12",Lloyd Walton,PG,6-0,160,"November 23, 1953",US,4,Marquette
1981,26,3059,KCK,Kansas City Kings,15,Scott Wedman,SF,6-7,215,"July 29, 1952",US,6,Colorado
1981,26,3090,KCK,Kansas City Kings,12,Jo Jo White,PG,6-3,190,"November 16, 1946",US,11,Kansas
1981,26,3105,KCK,Kansas City Kings,43,Hawkeye Whitney,SG,6-5,235,"June 22, 1957",US,R,NC State
