Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1981,30,154,WSB,Washington Bullets,42,Greg Ballard,SF,6-7,215,"January 29, 1955",US,3,Oregon
1981,30,356,WSB,Washington Bullets,33,Dave Britton,PG,6-4,180,"August 29, 1958",US,R,Texas A&M
1981,30,386,WSB,Washington Bullets,4,Lewis Brown,C,6-11,225,"February 19, 1955",US,R,UNLV
1981,30,475,WSB,Washington Bullets,34,Austin Carr,SG,6-4,200,"March 10, 1948",US,9,Notre Dame
1981,30,568,WSB,Washington Bullets,22,Don Collins,SF,6-6,190,"November 28, 1958",US,R,Washington State
1981,30,662,WSB,Washington Bullets,10,Bob Dandridge,SF,6-6,195,"November 15, 1947",US,11,Norfolk State
1981,30,1123,WSB,Washington Bullets,35,Kevin Grevey,SG,6-5,210,"May 12, 1953",US,5,Kentucky
1981,30,1232,WSB,Washington Bullets,11,Elvin Hayes,PF,6-9,235,"November 17, 1945",US,12,Houston
1981,30,1663,WSB,Washington Bullets,25,Mitch Kupchak,PF,6-9,230,"May 24, 1954",US,4,UNC
1981,30,1816,WSB,Washington Bullets,44,Rick Mahorn,PF,6-10,240,"September 21, 1958",US,R,Hampton
1981,30,1873,WSB,Washington Bullets,14,Wes Matthews,PG,6-1,170,"August 24, 1959",US,R,Wisconsin
1981,30,1897,WSB,Washington Bullets,33,Andre McCarter,PG,6-3,190,"August 25, 1953",US,2,UCLA
1981,30,1907,WSB,Washington Bullets,22,Keith McCord,SG,6-7,210,"June 22, 1957",US,R,"Alabama, UAB"
1981,30,2337,WSB,Washington Bullets,1,Kevin Porter,PG,6-0,170,"April 17, 1950",US,8,Saint Francis University
1981,30,2459,WSB,Washington Bullets,20,Anthony Roberts,SF,6-5,185,"April 15, 1955",US,3,Oral Roberts
1981,30,2830,WSB,Washington Bullets,12,Carlos Terry,SG,6-5,210,"June 22, 1956",US,R,Winston-Salem State
1981,30,2941,WSB,Washington Bullets,41,Wes Unseld,C,6-7,245,"March 14, 1946",US,12,Louisville
1981,30,3187,WSB,Washington Bullets,23,John Williamson,SG,6-2,185,"November 10, 1951",US,7,New Mexico State
