Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,22.0,LAC,NBA,PF,73.0,0.0,1178.0,5.3,11.0,0.487,0.0,0.1,0.0,5.3,10.9,0.49,1.5,2.3,0.662,3.8,6.9,10.7,1.2,0.6,0.7,1.5,4.1,12.2
1992,23.0,LAC,NBA,PF,79.0,38.0,1687.0,5.8,11.8,0.492,0.1,0.1,0.8,5.7,11.7,0.489,1.2,1.5,0.797,3.4,7.5,10.9,1.5,0.8,0.7,1.4,3.5,12.8
1993,24.0,LAC,NBA,PF,79.0,4.0,1653.0,6.8,13.4,0.508,0.0,0.1,0.25,6.8,13.3,0.51,2.5,3.4,0.748,3.6,7.1,10.7,1.2,1.2,0.8,1.8,3.7,16.2
1994,25.0,LAC,NBA,PF,75.0,56.0,2118.0,6.3,11.8,0.537,0.0,0.1,0.0,6.3,11.7,0.541,2.2,3.1,0.72,3.7,7.4,11.2,1.3,1.3,0.4,1.6,3.8,14.9
1995,26.0,LAC,NBA,PF,80.0,79.0,2966.0,7.4,14.4,0.514,0.1,0.4,0.212,7.3,14.0,0.523,2.1,3.0,0.71,3.2,6.2,9.4,1.7,1.3,0.4,2.0,2.9,17.0
1996,27.0,LAC,NBA,PF,80.0,78.0,2966.0,6.9,13.2,0.525,0.1,0.2,0.368,6.8,13.0,0.528,1.8,2.5,0.727,2.5,7.3,9.8,1.4,1.1,0.5,1.9,2.9,15.8
1997,28.0,LAC,NBA,PF,82.0,82.0,2838.0,6.9,13.8,0.5,0.0,0.2,0.167,6.8,13.6,0.504,1.7,2.4,0.702,2.8,7.5,10.4,1.4,1.1,0.3,1.7,3.1,15.5
1998,29.0,LAC,NBA,PF,10.0,6.0,265.0,4.9,11.4,0.429,0.0,0.3,0.0,4.9,11.1,0.439,0.4,1.1,0.375,2.2,6.7,8.8,1.0,0.5,0.3,1.8,4.5,10.2
1999,30.0,DET,NBA,PF,37.0,10.0,481.0,4.4,11.6,0.381,0.0,0.1,0.0,4.4,11.5,0.383,0.7,1.0,0.643,2.7,8.2,10.9,0.8,1.1,0.4,1.3,4.0,9.5
2001,32.0,TOT,NBA,PF,51.0,1.0,549.0,5.2,11.1,0.473,0.0,0.0,,5.2,11.1,0.473,0.5,0.7,0.8,3.3,8.0,11.3,1.5,1.4,0.5,1.7,4.9,11.0
2001,32.0,DAL,NBA,PF,37.0,1.0,392.0,5.1,11.1,0.455,0.0,0.0,,5.1,11.1,0.455,0.4,0.6,0.667,3.2,8.1,11.3,1.5,1.4,0.5,1.7,5.6,10.5
2001,32.0,WAS,NBA,PF,14.0,0.0,157.0,5.7,11.0,0.521,0.0,0.0,,5.7,11.0,0.521,0.9,0.9,1.0,3.7,7.8,11.5,1.6,1.4,0.5,1.8,3.0,12.4
