Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",26.0,NBA,C,79,,35.3,7.2,14.6,0.494,0.0,0.0,0.0,7.2,14.6,0.495,0.494,2.6,4.1,0.641,2.8,5.9,8.7,3.6,0.8,2.2,3.1,3.3,17.0
1982,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",27.0,NBA,C,79,78.0,39.6,8.6,16.5,0.523,0.0,0.0,,8.6,16.5,0.523,0.523,3.5,5.6,0.628,3.3,8.4,11.7,4.0,0.9,1.4,3.1,2.9,20.8
1983,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",28.0,NBA,C,80,80.0,37.7,6.3,12.9,0.489,0.0,0.0,0.0,6.3,12.9,0.489,0.489,3.1,5.0,0.621,2.3,7.1,9.4,4.8,0.9,1.4,3.5,2.7,15.7
1984,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",29.0,NBA,C,79,74.0,33.5,6.2,11.8,0.524,0.0,0.0,0.0,6.2,11.7,0.525,0.524,3.4,5.1,0.667,3.0,5.7,8.7,3.9,1.1,1.4,3.0,3.0,15.7
1985,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",30.0,NBA,PF,79,55.0,33.1,7.2,14.1,0.515,0.0,0.0,,7.2,14.1,0.515,0.515,3.9,5.7,0.684,2.7,5.2,7.8,2.6,1.0,1.3,2.9,2.7,18.4
1986,25.0,2875,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",31.0,NBA,C,82,78.0,31.3,6.1,12.3,0.498,0.0,0.0,,6.1,12.3,0.498,0.498,2.4,3.8,0.641,2.2,5.2,7.4,2.1,0.9,0.4,2.4,3.3,14.7
1987,31.0,2875,TOT,Total After Trade,Mychal Thompson,"January 30, 1955",32.0,NBA,PF,82,7.0,23.0,4.4,9.7,0.45,0.0,0.0,0.5,4.4,9.7,0.45,0.451,2.7,3.6,0.737,1.7,3.3,5.0,1.4,0.5,0.9,1.6,2.5,11.4
1987,27.0,2875,SAS,San Antonio Spurs,Mychal Thompson,"January 30, 1955",32.0,NBA,PF,49,6.0,24.7,4.7,10.8,0.436,0.0,0.0,1.0,4.7,10.8,0.435,0.437,2.9,4.0,0.735,1.9,3.8,5.6,1.8,0.6,0.8,1.6,2.4,12.3
1987,14.0,2875,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",32.0,NBA,PF,33,1.0,20.6,3.9,8.2,0.48,0.0,0.0,0.0,3.9,8.1,0.481,0.48,2.3,3.1,0.743,1.4,2.7,4.1,0.8,0.4,0.9,1.7,2.6,10.1
1988,14.0,2875,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",33.0,NBA,C,80,0.0,25.1,4.6,9.0,0.512,0.0,0.0,0.0,4.6,9.0,0.515,0.512,2.3,3.7,0.634,2.5,3.6,6.1,0.8,0.5,1.0,1.4,3.1,11.6
1989,14.0,2875,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",34.0,NBA,C,80,8.0,24.9,3.6,6.5,0.559,0.0,0.0,0.0,3.6,6.5,0.56,0.559,2.0,2.9,0.678,2.0,3.9,5.8,0.6,0.7,0.7,1.2,2.8,9.2
1990,14.0,2875,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",35.0,NBA,C,70,70.0,26.9,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,0.5,2.1,2.9,0.706,2.5,4.3,6.8,0.6,0.5,1.0,1.1,3.0,10.1
1991,14.0,2875,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",36.0,NBA,C,72,4.0,15.0,1.6,3.2,0.496,0.0,0.0,0.0,1.6,3.1,0.5,0.496,0.9,1.2,0.705,1.0,2.1,3.2,0.3,0.3,0.3,0.7,1.6,4.0
