Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1998,6,70,CLE,Cleveland Cavaliers,Derek Anderson,"July 18, 1974",23.0,NBA,SF,66.0,13.0,1839.0,239.0,586.0,0.41,17.0,84.0,0.2,222.0,502.0,0.44,0.42,275.0,315.0,0.87,55.0,132.0,187.0,227.0,86.0,13.0,128.0,136.0,770.0,0.0
1999,6,70,CLE,Cleveland Cavaliers,Derek Anderson,"July 18, 1974",24.0,NBA,SG,38.0,13.0,978.0,125.0,314.0,0.4,21.0,69.0,0.3,104.0,245.0,0.42,0.43,138.0,165.0,0.84,20.0,89.0,109.0,145.0,48.0,4.0,82.0,73.0,409.0,0.0
2000,13,70,LAC,Los Angeles Clippers,Derek Anderson,"July 18, 1974",25.0,NBA,SG,64.0,58.0,2201.0,377.0,860.0,0.44,55.0,178.0,0.31,322.0,682.0,0.47,0.47,271.0,309.0,0.88,80.0,178.0,258.0,220.0,90.0,11.0,167.0,149.0,1080.0,1.0
2001,27,70,SAS,San Antonio Spurs,Derek Anderson,"July 18, 1974",26.0,NBA,SG,82.0,82.0,2859.0,413.0,993.0,0.42,101.0,253.0,0.4,312.0,740.0,0.42,0.47,342.0,402.0,0.85,75.0,288.0,363.0,301.0,120.0,14.0,165.0,188.0,1269.0,0.0
2002,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",27.0,NBA,SG,70.0,27.0,1860.0,247.0,612.0,0.4,85.0,228.0,0.37,162.0,384.0,0.42,0.47,178.0,208.0,0.86,47.0,142.0,189.0,216.0,68.0,8.0,87.0,113.0,757.0,0.0
2003,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",28.0,NBA,PG,76.0,76.0,2556.0,355.0,832.0,0.43,116.0,331.0,0.35,239.0,501.0,0.48,0.5,231.0,269.0,0.86,53.0,211.0,264.0,325.0,90.0,16.0,128.0,141.0,1057.0,0.0
2004,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",29.0,NBA,SG,51.0,46.0,1810.0,230.0,612.0,0.38,79.0,259.0,0.3,151.0,353.0,0.43,0.44,155.0,188.0,0.82,26.0,156.0,182.0,228.0,66.0,3.0,90.0,79.0,694.0,0.0
2005,25,70,POR,Portland Trail Blazers,Derek Anderson,"July 18, 1974",30.0,NBA,SG,47.0,32.0,1239.0,152.0,391.0,0.39,58.0,151.0,0.38,94.0,240.0,0.39,0.46,70.0,87.0,0.8,25.0,103.0,128.0,143.0,36.0,4.0,70.0,89.0,432.0,0.0
2006,31,70,TOT,Total After Trade,Derek Anderson,"July 18, 1974",31.0,NBA,SG,43.0,11.0,1047.0,108.0,303.0,0.36,40.0,134.0,0.3,68.0,169.0,0.4,0.42,93.0,111.0,0.84,21.0,122.0,143.0,101.0,23.0,6.0,54.0,98.0,349.0,0.0
2006,11,70,HOU,Houston Rockets,Derek Anderson,"July 18, 1974",31.0,NBA,SG,20.0,8.0,582.0,68.0,173.0,0.39,19.0,67.0,0.28,49.0,106.0,0.46,0.45,61.0,73.0,0.84,12.0,71.0,83.0,53.0,15.0,4.0,37.0,49.0,216.0,0.0
2006,16,70,MIA,Miami Heat,Derek Anderson,"July 18, 1974",31.0,NBA,SG,23.0,3.0,465.0,40.0,130.0,0.31,21.0,67.0,0.31,19.0,63.0,0.3,0.39,32.0,38.0,0.84,9.0,51.0,60.0,48.0,8.0,2.0,17.0,49.0,133.0,0.0
2007,4,70,CHA,Charlotte Bobcats,Derek Anderson,"July 18, 1974",32.0,NBA,SF,50.0,32.0,1190.0,126.0,294.0,0.43,54.0,152.0,0.36,72.0,142.0,0.51,0.52,93.0,106.0,0.88,29.0,84.0,113.0,133.0,52.0,7.0,56.0,115.0,399.0,0.0
2008,4,70,CHA,Charlotte Bobcats,Derek Anderson,"July 18, 1974",33.0,NBA,SG,28.0,0.0,396.0,47.0,125.0,0.38,19.0,52.0,0.36,28.0,73.0,0.38,0.45,28.0,38.0,0.74,9.0,43.0,52.0,44.0,12.0,1.0,25.0,49.0,141.0,0.0
