Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1990,24.0,1081,PHO,Phoenix Suns,23.0,NBA,PG,67.0,3.0,678.0,5.8,15.2,0.38,0.2,1.1,0.19,5.6,14.1,0.4,2.7,4.1,0.66,1.1,3.0,4.1,11.8,2.5,0.1,5.4,4.1,14.6,,90.0,108.0
1991,20.0,1081,NYK,New York Knicks,24.0,NBA,PG,22.0,0.0,107.0,4.7,12.8,0.37,0.5,1.4,0.33,4.3,11.3,0.38,2.4,2.8,0.83,0.5,4.3,4.7,9.4,4.3,0.0,4.7,5.7,12.3,,88.0,104.0
1992,31.0,1081,TOT,Total After Trade,25.0,NBA,PG,68.0,0.0,891.0,5.7,12.9,0.44,0.4,1.0,0.39,5.3,11.8,0.44,1.1,1.4,0.83,0.8,3.1,3.9,12.4,2.6,0.1,2.6,4.3,12.9,,109.0,111.0
1992,,1081,CHH,None,25.0,NBA,PG,13.0,0.0,57.0,0.0,6.6,0.0,0.0,0.0,,0.0,6.6,0.0,0.8,1.7,0.5,0.8,2.5,3.3,14.9,6.6,0.0,4.1,2.5,0.8,,63.0,104.0
1992,23.0,1081,PHI,Philadelphia 76Ers,25.0,NBA,PG,55.0,0.0,834.0,6.1,13.3,0.46,0.4,1.1,0.39,5.6,12.2,0.46,1.2,1.4,0.86,0.8,3.2,4.0,12.2,2.3,0.1,2.5,4.5,13.8,,112.0,112.0
1993,23.0,1081,PHI,Philadelphia 76Ers,26.0,NBA,PG,72.0,0.0,996.0,3.8,10.8,0.35,1.0,3.3,0.29,2.8,7.4,0.38,1.0,1.5,0.64,1.2,2.1,3.3,10.1,2.1,0.0,2.6,3.6,9.5,,97.0,114.0
1995,8.0,1081,DEN,Denver Nuggets,28.0,NBA,PG,14.0,0.0,151.0,3.5,11.5,0.3,0.7,2.4,0.29,2.8,9.0,0.31,3.1,4.2,0.75,0.7,2.4,3.1,14.9,2.1,0.7,4.9,7.0,10.8,,95.0,111.0
1996,31.0,1081,TOT,Total After Trade,29.0,NBA,PG,31.0,2.0,527.0,3.4,9.7,0.35,0.8,3.3,0.24,2.7,6.4,0.42,0.5,0.6,0.83,0.7,2.7,3.3,9.5,2.2,0.2,3.0,4.2,8.2,,95.0,113.0
1996,23.0,1081,PHI,Philadelphia 76Ers,29.0,NBA,PG,11.0,2.0,280.0,3.3,8.9,0.38,0.7,3.3,0.22,2.6,5.6,0.47,0.9,1.1,0.83,0.6,3.3,3.9,11.2,2.2,0.4,2.8,5.2,8.4,,103.0,114.0
1996,30.0,1081,WSB,Washington Bullets,29.0,NBA,PG,10.0,0.0,138.0,4.1,10.4,0.39,0.7,3.7,0.2,3.3,6.7,0.5,0.0,0.0,,0.4,1.9,2.2,8.5,3.0,0.0,3.7,3.0,8.9,,89.0,109.0
1996,8.0,1081,DEN,Denver Nuggets,29.0,NBA,PG,10.0,0.0,109.0,2.9,11.0,0.26,1.0,2.9,0.33,1.9,8.1,0.24,0.0,0.0,,1.4,1.9,3.3,6.7,1.0,0.0,2.4,3.3,6.7,,80.0,114.0
