Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1985,27,1555,SAS,San Antonio Spurs,24.0,NBA,C,67.0,888.0,11.4,0.57,0.01,0.46,8.5,21.4,15.2,7.7,1.6,3.6,22.0,12.5,,0.1,1.2,1.3,0.07,,-2.3,1.5,-0.8,0.3
1986,13,1555,LAC,Los Angeles Clippers,25.0,NBA,C,3.0,18.0,-7.1,0.0,0.0,0.0,0.0,12.5,6.1,0.0,5.2,3.0,60.0,11.1,,-0.1,0.0,-0.1,-0.25,,-16.0,2.6,-13.4,-0.1
