Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
915,Kyrylo Fesenko,1986-12-24,135.0,1107.0,12.46,0.48,0.0,0.25,13.46,23.7,18.64,5.68,1.96,3.54,16.32,16.58,-0.06,0.26,0.9,0.1,-4.06,0.36,-3.68,-0.24
