Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,17.0,2024,MIL,Milwaukee Bucks,22.0,NBA,SG,77,,20.2,2.7,5.9,.468,0.0,0.0,.000,2.7,5.8,.469,.468,3.0,3.8,.795,2.0,2.4,4.4,1.7,0.9,0.2,1.5,1.4,8.5
1981,17.0,2024,MIL,Milwaukee Bucks,23.0,NBA,SG,80,,30.2,5.0,9.2,.541,0.0,0.1,.222,5.0,9.1,.545,.543,4.0,5.0,.804,2.3,2.8,5.1,3.3,1.1,0.5,1.8,2.0,14.0
1982,17.0,2024,MIL,Milwaukee Bucks,24.0,NBA,SG,80,80,37.3,7.0,13.3,.523,0.0,0.2,.071,6.9,13.1,.529,.524,5.9,7.2,.817,2.8,3.9,6.7,4.8,1.7,0.3,2.6,2.6,19.8
1983,17.0,2024,MIL,Milwaukee Bucks,25.0,NBA,SG,76,76,35.7,8.0,15.2,.524,0.0,0.1,.100,8.0,15.1,.528,.525,6.6,7.9,.826,2.5,3.2,5.8,3.9,1.5,0.3,2.6,2.4,22.5
1984,17.0,2024,MIL,Milwaukee Bucks,26.0,NBA,SG,79,79,38.9,7.1,14.2,.498,0.1,0.2,.278,7.0,14.0,.501,.500,6.7,7.9,.848,2.7,4.0,6.7,4.5,1.4,0.3,2.7,2.6,20.9
1985,17.0,2024,MIL,Milwaukee Bucks,27.0,NBA,PG,73,72,37.5,7.7,15.9,.483,0.1,0.5,.273,7.6,15.5,.489,.487,6.2,7.5,.828,2.0,3.3,5.4,5.2,1.6,0.5,2.5,2.7,21.7
1986,17.0,2024,MIL,Milwaukee Bucks,28.0,NBA,PG,73,72,35.2,6.4,13.2,.489,0.5,1.4,.320,6.0,11.8,.509,.506,6.8,7.9,.859,1.6,3.0,4.6,4.9,1.4,0.2,2.4,2.4,20.2
1987,17.0,2024,MIL,Milwaukee Bucks,29.0,NBA,SG,39,30,25.4,4.1,8.3,.488,0.2,0.8,.258,3.8,7.5,.512,.500,3.5,4.2,.840,1.5,1.8,3.3,3.1,0.7,0.3,1.6,1.9,11.8
1988,17.0,2024,MIL,Milwaukee Bucks,30.0,NBA,SG,56,51,25.5,3.9,7.9,.489,0.1,0.6,.161,3.8,7.4,.513,.494,2.9,3.5,.837,1.0,2.2,3.2,3.6,0.7,0.3,1.5,1.9,10.8
1989,17.0,2024,MIL,Milwaukee Bucks,31.0,NBA,PG,62,50,25.7,4.2,8.6,.491,0.4,1.2,.342,3.8,7.4,.514,.514,3.3,3.8,.865,0.7,2.0,2.8,3.0,1.0,0.2,1.5,1.8,12.1
1991,1.0,2024,ATL,Atlanta Hawks,33.0,NBA,SG,72,3,15.2,1.6,3.3,.488,0.3,0.9,.328,1.3,2.4,.545,.531,1.1,1.5,.781,0.4,1.3,1.8,1.4,0.7,0.1,0.9,1.6,4.7
