Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,12,1547,IND,Indiana Pacers,James Jones,"October 4, 1980",23.0,NBA,SF,6.0,26.0,4.9,0.35,0.44,0.22,0.0,9.2,4.5,0.0,2.1,0.0,0.0,17.9,0.0,0.0,0.0,0.01,-3.4,-0.5,-3.9,0.0
2005,12,1547,IND,Indiana Pacers,James Jones,"October 4, 1980",24.0,NBA,SF,75.0,1330.0,10.5,0.54,0.52,0.2,3.6,11.9,7.8,7.4,1.3,1.6,11.1,14.0,1.1,1.4,2.5,0.09,-0.6,0.5,-0.1,0.6
2006,24,1547,PHO,Phoenix Suns,James Jones,"October 4, 1980",25.0,NBA,SF,75.0,1772.0,13.2,0.55,0.49,0.21,2.8,12.8,7.9,4.5,1.1,1.9,5.2,16.9,2.3,1.7,4.0,0.11,0.1,-0.2,-0.1,0.9
2007,24,1547,PHO,Phoenix Suns,James Jones,"October 4, 1980",26.0,NBA,SF,76.0,1376.0,10.8,0.51,0.54,0.18,2.9,11.5,7.5,4.5,1.0,2.1,5.6,16.5,1.0,1.2,2.2,0.08,-0.5,-0.2,-0.6,0.5
2008,25,1547,POR,Portland Trail Blazers,James Jones,"October 4, 1980",27.0,NBA,SF,58.0,1276.0,13.6,0.62,0.63,0.3,4.0,10.8,7.4,4.3,1.0,0.9,7.0,14.8,2.9,0.8,3.7,0.14,1.4,-0.2,1.3,1.1
2009,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",28.0,NBA,SF,40.0,630.0,8.4,0.52,0.64,0.21,2.3,9.6,5.9,4.7,1.0,1.8,6.9,13.0,0.4,0.5,0.9,0.06,-2.1,-0.7,-2.7,-0.1
2010,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",29.0,NBA,SF,36.0,503.0,8.8,0.56,0.76,0.24,0.9,9.5,5.3,5.1,1.2,0.6,7.7,13.3,0.5,0.5,1.0,0.1,-1.4,0.2,-1.2,0.1
2011,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",30.0,NBA,SF,81.0,1549.0,11.1,0.63,0.83,0.21,1.9,9.9,6.1,4.1,1.0,1.0,5.3,12.0,3.0,1.7,4.7,0.14,0.7,0.3,1.0,1.2
2012,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",31.0,NBA,SG,51.0,666.0,9.7,0.57,0.76,0.2,1.1,7.4,4.4,4.2,1.3,1.1,5.8,12.1,0.9,0.7,1.7,0.12,-0.4,0.4,0.0,0.3
2013,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",32.0,NBA,SF,38.0,221.0,8.1,0.48,0.87,0.07,0.0,11.6,6.1,8.4,0.5,2.2,4.6,14.2,0.1,0.2,0.2,0.05,-2.0,-1.0,-3.0,-0.1
2014,16,1547,MIA,Miami Heat,James Jones,"October 4, 1980",33.0,NBA,SF,20.0,236.0,15.4,0.67,0.79,0.16,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,0.6,0.1,0.7,0.15,4.1,-0.9,3.2,0.3
2015,6,1547,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",34.0,NBA,SF,57.0,669.0,11.1,0.56,0.87,0.23,1.6,9.0,5.3,5.4,1.0,0.9,5.5,15.8,1.2,0.4,1.5,0.11,0.2,-0.9,-0.7,0.2
2016,6,1547,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",35.0,NBA,SF,48.0,463.0,11.6,0.58,0.73,0.18,2.0,10.2,6.1,4.5,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2
2017,6,1547,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",36.0,NBA,SF,48.0,381.0,11.1,0.66,0.72,0.22,0.9,9.5,5.4,5.2,0.8,2.1,9.0,13.0,0.6,0.2,0.8,0.1,-0.1,-0.3,-0.3,0.2
