PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Antoine Walker,25,16,16,43.9,8.2,19.9,0.41100000000000003,2.6,6.8,0.385,5.6,13.1,0.424,0.47600000000000003,3.1,4.0,0.7809999999999999,1.4,7.2,8.6,3.3,1.5,0.4,3.4,3.5,22.1
Paul Pierce,24,16,16,42.0,7.6,18.9,0.40299999999999997,1.9,6.5,0.28800000000000003,5.8,12.4,0.462,0.452,7.5,9.8,0.764,1.7,6.9,8.6,4.1,1.7,1.3,3.8,3.3,24.6
Kenny Anderson,31,16,16,35.0,5.1,12.3,0.41600000000000004,0.0,0.0,,5.1,12.3,0.41600000000000004,0.41600000000000004,1.8,2.2,0.8,0.8,2.3,3.1,4.8,1.3,0.0,1.8,3.6,12.0
Eric Williams,29,16,16,30.4,2.9,5.9,0.5,0.9,1.9,0.467,2.1,4.0,0.516,0.574,1.1,1.4,0.7390000000000001,1.1,3.3,4.4,1.3,1.6,0.3,0.7,3.3,7.8
Tony Battie,25,16,16,27.7,2.6,5.4,0.488,0.0,0.0,,2.6,5.4,0.488,0.488,0.8,1.3,0.619,2.4,5.1,7.6,0.8,0.6,1.9,0.7,3.2,6.1
Rodney Rogers,30,16,0,24.6,2.9,6.8,0.426,1.2,3.3,0.365,1.7,3.5,0.48200000000000004,0.514,1.9,2.2,0.8859999999999999,1.8,3.8,5.5,2.1,1.0,0.4,1.4,2.6,8.9
Tony Delk,28,14,0,16.2,1.6,4.6,0.354,0.9,2.4,0.39399999999999996,0.7,2.3,0.313,0.45399999999999996,0.5,0.9,0.583,0.6,1.9,2.4,1.1,0.6,0.4,1.1,0.9,4.7
Walter McCarty,27,14,0,13.9,1.2,2.7,0.447,0.2,1.3,0.16699999999999998,1.0,1.4,0.7,0.48700000000000004,0.5,0.6,0.778,0.6,1.9,2.4,0.3,0.3,0.0,0.3,1.4,3.1
Mark Blount,26,4,0,9.8,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.8,1.0,1.8,0.3,0.5,0.5,0.3,1.8,1.5
Erick Strickland,28,12,0,9.8,0.9,3.3,0.282,0.3,1.7,0.2,0.6,1.6,0.368,0.33299999999999996,0.8,0.8,1.0,0.2,0.9,1.1,1.4,0.4,0.1,0.8,1.3,2.9
Kedrick Brown,20,2,0,1.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.5
